0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,cluster,cluster_ids
1.3160833468039823,1.6833333373069774,2.77975001434485,1.4847500026226037,1.0552499939997986,1.5875833531220758,0.9359166497985524,4.9810000682870585,4.960499991973236,10.073666659494252,13.25858330726624,4.444749991099037,1.5035000046094251,1.8791666726271319,1.9889166752497367,1.3508333067099267,4.3599166870117125,0.8605833500623702,3.974166654050349,2.3464999794960018,2.114333351453146,5.5393333633740784,1.5886666576067607,1.0459999963641156,3,4
1.5109166602293649,0.8985000203053156,3.6303333342075375,1.965666688978675,1.2815833389759066,1.2576666548848163,0.8606666798392936,1.5411666433016462,12.896916786829633,9.3122499883175,1.2924999992052713,0.9703333278497058,1.5171666642030068,1.3469999829928068,2.5153333147366874,3.5286667148272195,1.4822499851385753,1.5554166634877526,2.0505833427111315,2.7794999877611803,6.658916731675467,1.6422499815622968,1.5874999860922492,2.9431666657328552,23,0
1.6856666505336773,1.6845833261807757,0.8637500057617821,1.5075000226497641,4.0943332562843935,1.1468333279093106,1.399749994277954,1.0920833274722102,6.788749968012178,13.219916741053257,5.373166680336003,1.433545470237733,5.457249979178119,2.489416648944218,4.621500025192894,1.5650833149751031,1.5105833311875665,1.5255833168824513,1.5818333427111295,1.935083339611688,1.9502499798933668,1.9499166707197824,5.947666635115946,2.008166680733364,3,4
1.7250833511352541,1.6233333349227894,4.62958336869876,1.5060833394527433,1.410000006357829,0.9999166652560232,1.4415833254655208,1.3224166656533891,6.608500075836973,12.967083295186358,10.950249979893362,3.327000051736832,2.487666626771288,1.4760000109672555,1.4011666476726516,1.3904166618982945,4.322333375612899,1.9430833160877217,1.5585833191871634,1.3553333679834985,1.8182500004768367,1.5048333406448364,5.1996665795644095,1.8618333439032242,3,4
1.3195833489298818,0.8070000087221461,1.679083327452341,1.1979999815424278,4.0428333779176056,1.3910833299160001,0.8571666702628135,1.4962500035762776,2.245583370327952,14.00824999809266,7.375416696071618,5.3585000336170125,1.7051666676998127,1.3651666740576436,1.836583336194356,3.3827499747276284,2.6307500501473777,1.5729166666666676,1.7315833469231918,3.790833363930382,2.144666681687037,1.9810833533604943,5.399916609128321,2.021583348512649,3,4
0.7787499924500786,1.519083350896835,1.4225833415985116,2.8409166609247496,1.4258333543936417,1.3040833299358687,0.9044999927282332,1.4323333303133652,14.327750047047935,12.873999993006391,10.067083229621245,1.4825833241144826,1.4634999930858597,1.3906666735808042,1.5415833493073785,4.905749996503191,1.3900833328564959,1.8763333459695168,4.470083306233089,12.645750095446902,12.547250062227242,1.9129166801770527,1.4378333389759077,1.3680000156164152,3,4
3.65416665871938,1.3646666506926224,0.8210833296179763,1.432750026384989,4.343250033756096,0.9334166695674264,1.487083325783413,6.00274996211132,1.1753333285450924,1.4312500258286802,1.4393333196640017,3.410249988238022,1.5291818055239608,1.4304545250805936,1.5070833563804633,1.7706666588783255,1.6896666586399076,1.7540833155314135,10.756083339452752,16.529500007629398,15.146750132242847,13.743416706720984,2.815916687250136,1.3910833199818926,43,5
1.8806666632493343,4.4798333446184735,1.6280000011126212,1.6477499902248385,1.4948333005110426,1.7395000060399386,2.8869999448458348,5.939666718244553,1.614333361387252,0.9535833348830556,1.7169166803359983,4.436916718880341,1.4878333409627278,1.4272499978542328,1.820916652679444,1.5412500103314706,1.3920833369096108,1.8770000040531167,4.561583300431571,15.129000027974438,11.931083271900823,1.88725001613299,1.7800000111262004,1.6298333406448349,43,5
4.357416649659475,1.487833350896836,1.49533334374428,1.4149999916553486,1.0014166658123342,4.199583381414411,3.2470000485579185,4.075333307186764,6.80483330289523,1.6252500116825102,0.873750008642673,4.517083336909611,1.4744166632493352,1.3964166541894276,4.048333376646046,10.782000134388603,5.00733327865601,1.4661666651566814,2.0017500023047137,4.8991667032241795,14.28100005785624,11.14208338658016,1.3754166687528298,1.4189999997615816,43,5
0.8825833275914202,2.5069999595483123,3.4955000157157525,0.8814166535933815,1.4060000081857034,0.9840833346049,1.3289166465401656,7.684583405653642,1.3862500091393768,5.342083344856898,1.3058333098888395,1.9307499974966056,1.4589166939258575,1.4118333359559392,2.832666628062727,1.4089999993642166,1.3926666577657076,1.4375833372275022,0.8304166619976358,5.1635000308354675,1.3941666583220176,0.9860833312074336,2.439083337783813,1.8153333365917208,23,0
1.5212500095367432,4.086333339413008,1.0965833514928829,1.2061666647593172,1.0130833188692725,1.2039166589578,1.0055833508570986,2.0077500368158026,12.0123333161076,13.285000006357837,9.17016669114431,0.7398333450158434,1.4998333354791,1.583083311716717,1.391749997933706,1.1049166594942423,4.027083287636437,1.4437500238418581,1.427499999602634,0.7696666643023482,1.4744166930516571,2.063166645665964,3.2655000140269608,1.6303333342075341,3,4
0.8843333323796588,1.35608333349228,0.875750002761682,4.370583335558576,0.8061666587988537,1.5121666491031651,0.9300833369294802,7.255499919255572,12.929083267847693,4.409833371639252,4.899749974409743,2.347000002861019,2.424500048160552,1.462833335002263,0.9871666580438628,1.4440833255648606,1.6842499872048708,1.304499993721645,4.514083425203969,1.5174166585008309,1.1259999871253965,10.437916725873944,14.3179166316986,2.7851666634281496,23,0
1.4079999725023908,1.3952500124772398,3.8950000454982185,1.4925833245118467,1.051416662832101,1.2304166729251549,2.933833390474319,6.265583356221515,3.711000005404157,3.685666730006538,1.3780833383401234,1.6682500243186942,1.5195833345254268,3.61391666531563,1.8255833288033807,1.4359999895095823,1.6416666805744178,5.754916677872338,2.3343333303928384,11.30541666348775,14.245916684468586,12.422666569550836,1.8129166762034108,1.2942500015099845,43,5
1.553333319723606,4.025000085433324,1.6984999974568682,1.5367500185966492,0.7514166757464409,1.3804166913032538,2.083499977986018,6.116333315769825,2.079499989748001,10.16183318694433,4.358249932527545,10.046750158071513,6.476166645685828,7.556166787942256,11.59049987792969,3.0912499626477565,4.979166716337203,1.3334999978542317,1.271166652441025,5.133416632811227,14.942500034968047,13.797000010808306,8.388333390156435,1.9667500058809928,13,2
1.3050833046436316,4.3824167152245925,1.463666677474975,1.4673333664735158,1.4585833350817383,1.5775833552082374,1.5145833417773236,6.557499974966049,1.4514166613419852,1.4599166909853625,1.4544166922569275,1.8825833499431617,4.765500088532772,1.4469999969005591,1.879583309094112,1.3581666449705765,1.6413333415985116,1.5062499940395355,5.276250064373019,14.278999944527936,12.619250098864248,2.770083338022232,1.3812499940395355,1.6711666782697048,43,5
3.5585833986600206,1.544083346923191,1.5375833511352541,1.0575000022848449,1.2804166550437608,3.278249979019161,1.7805833369493491,5.984666655460999,1.3832500080267582,0.7763333246111871,1.3893333276112878,3.3398332695166224,1.4726666708787295,1.5479166607062036,1.7414167126019802,1.3792499999205268,1.3531666795412691,4.622166723012927,1.4893333216508216,1.3859166701634724,11.148166696230568,15.316083351771047,10.800083229939144,1.4002499878406516,43,5
1.4850833217302963,3.3791667123635585,2.4786666234334294,1.4931666751702644,1.3616666595141085,1.4490833282470696,0.8200833325584722,7.52558337648709,1.7344166537125905,1.3815833528836574,4.361416697502137,1.4734166761239376,1.3765833079814909,1.4546666642030093,1.7472499907016747,1.6710833509763088,1.5804166495800025,1.5749999880790722,5.182916680971777,2.5521666208903,2.375,2.7601666649182643,2.57574999332428,2.2566666702429456,23,0
4.855666667222972,1.6005833248297392,1.030416674911976,1.151999990145367,1.3470833177367847,3.9001667151848434,1.4499166806538897,0.8048333227634435,1.5314166843891142,5.985666582981743,1.1319999943176906,1.4466666877269756,1.4521666765213006,1.3851666748523714,4.246750007073088,1.7245000203450518,1.3605833450953162,1.233083340028921,0.971166687707106,1.3738333384195969,4.109666630625722,10.944333252807454,9.564750045537947,1.0465833346048985,23,0
1.4699166764815652,1.1735833560427038,4.207666752239066,1.1729166532556226,1.1152500063180937,1.1695000057419136,1.1508333211143815,3.1965833182136185,7.3769999643166875,13.552083492279053,5.98875001072884,5.07666660100221,1.623583336671194,1.8049999908967456,1.626000026861826,1.004166675110658,2.971250042319305,4.338250021139782,10.951916833718617,6.7440833051999425,12.155416647593185,11.10191671550274,0.8530833398302392,1.4885833164056133,43,5
0.7677500074108449,3.377833267052976,1.0470000257094705,1.2614999984701485,1.0269999851783125,2.9824167018135435,2.05516664435466,5.914833317200352,3.277000000079479,7.863166776796187,2.4710000455379446,1.8930833737055464,1.3064166704813631,1.3355833416183789,3.431083301703136,1.5738333264986677,2.6358333627382917,2.0389166673024492,7.048916637897488,16.125000079472876,10.732833345731102,13.916583299636846,1.4001666605472576,1.0676666746536878,43,5
1.5562499860922483,4.062249983350438,1.1439166665077212,1.632666687170665,0.9045833274722099,1.2643333176771785,3.7024167378743527,4.4985833068688725,0.970583332081636,3.0979165906707435,6.907249967257187,4.901583383480708,5.527083367109298,1.6680833498636884,1.4174999892711648,1.4607499837875375,7.135666678349175,3.452083309491476,2.6995833218097722,8.929083327452346,14.671250104904187,11.602250029643367,1.8069999913374584,1.6830000082651777,43,5
4.565416703621543,1.6872500081857058,1.3124999999999991,1.3980000019073493,4.4034166932106125,1.4253333310286198,1.4639166345198944,5.697333276271817,1.4546666542689015,1.4570000072320308,3.663583358128869,1.5951666931311292,1.6663333475589752,1.5990833441416423,1.5164999961853038,1.5963333547115333,3.829666674137116,2.2505833307902017,2.123833328485489,2.26174999276797,8.536749968926108,14.135500033696482,3.614083359638853,1.5874999562899283,43,5
1.5401666859785719,1.4552499949932098,3.3887500067551937,1.4068333109219866,1.1578333278497055,0.7459999943772955,2.9647500018278765,6.544166773557662,5.3161666095256725,0.6845833212137235,1.3830000062783574,1.4639166792233782,3.4157499670982383,1.4625833431879671,1.7499166826407109,1.4287499984105434,1.5138333340485894,1.5574166576067616,8.826583484808609,13.108916660149884,9.309749851624169,1.7856667041778558,1.5952500104904173,4.055749987562497,43,5
1.1378333096702893,1.303166667620339,1.4755833347638458,4.001166654129824,1.271499998867511,1.431416630744935,1.9411666790644324,5.805333328743782,3.1893333693345345,4.308916638294849,1.446749995152156,1.3824166556199409,2.714416672786073,3.4406667053699493,1.8258333305517844,1.6661666631698608,1.2429999808470409,1.4399166703224182,3.76208339134852,2.16266663869222,1.820833325386048,1.8477499882380164,4.915000011523571,2.817583322525025,23,0
1.9190833171208703,1.7153333326180782,1.6096666554609926,3.6925833026568085,1.3725000545382509,1.226583311955135,4.398500025272379,2.156583319107692,13.363666693369534,13.05024997393289,3.3968333502610526,1.3478333254655208,1.5409166614214584,1.7404166658719376,3.6147499879201215,1.5590833524862926,1.5629999935626984,1.6388333439826959,1.630916664997737,2.2217500507831613,3.315250019232429,2.4882499972979217,4.537166684865951,1.6730833450953149,3,4
