0,1,cluster
0.20008691952759938,0.03442667753267742,4
0.7051658026154501,0.8493865528236998,3
0.6806076328694658,0.8206022098027026,3
0.6851561193643828,0.8145612444675138,3
0.8322022836388815,0.5830922543501159,1
0.6992084201282774,0.8148537130623935,3
0.6856852929673178,0.825272731615502,3
0.6330085109931336,0.8373526734289664,3
0.6779965222456137,0.8190586094102531,3
0.21023756629951573,0.002667493438513118,4
0.7760362038904185,0.024480875683137532,0
0.7667714455374045,0.02329697597403243,0
0.1810836432173841,0.02596756067728597,4
0.18770620385019382,0.02845324763478758,4
0.6774062646055358,0.8186410618088826,3
0.7735550956547498,0.022080890584385584,0
0.6956286465200934,0.7947173269331133,3
0.8177803819300884,0.5496100634672684,1
0.6878927481072344,0.8387952896381806,3
0.6870545869634592,0.8115200306807918,3
0.751695715347052,0.18107603800284475,2
0.7707007080750211,0.015850979526768033,0
0.6749858489560154,0.7984204973856353,3
0.6915338450018613,0.83788583279314,3
0.6875880995496357,0.7820005121247005,3
0.7631838336720708,0.17108436190752252,2
0.7866265341654375,0.037058425779625585,0
0.6805551386153523,0.849888810484966,3
0.761878714607572,0.1725560249222546,2
0.6941758506365082,0.8017244316077468,3
0.6908731225718452,0.8106057655869617,3
0.7780181515066249,0.006782380066665969,0
0.6805181993897371,0.833354573617089,3
0.6838849933318535,0.8129061702989532,3
0.6888374213915022,0.8241607397532761,3
0.6842799703814476,0.8170425253822137,3
0.8206822769171006,0.5996103504726273,1
0.7563913339764607,0.03531598193388226,0
0.683750267086744,0.814019193942652,3
0.6856720575863837,0.8214495619078565,3
0.7727265265499705,0.021295490509428753,0
0.6842624308745251,0.8167950569468662,3
0.20684744214536674,0.02701911975025959,4
0.8278886268816041,0.5666913807910572,1
0.207395402411059,0.03573569778070887,4
0.6893721523728114,0.8144222190380367,3
0.8236088860314708,0.5925513509766148,1
0.6868859291125001,0.8181109653104414,3
0.8557508627446566,0.5769879823615898,1
0.7727705671081645,0.022875392407650342,0
0.7705492352059317,0.03268648468227939,0
0.6837234729896386,0.8226343941248901,3
0.7729110145682322,0.022289909482211663,0
0.6942260372538119,0.818668569697293,3
0.6596830516460931,0.8249653750800507,3
0.6860100940165815,0.8473963246345046,3
0.6875037691987536,0.8203340448507275,3
0.6737066771665846,0.8326948701624517,3
0.6950745040363027,0.8273323086373602,3
0.6681586474838053,0.8476679251954156,3
0.8656216177275041,0.5984575600833041,1
0.7698154796016384,0.037716463544236294,0
0.8327497633320468,0.5997128023278226,1
0.7076067175699754,0.8178206137112464,3
0.6756050568863973,0.8097087292547466,3
0.8587749896908851,0.5680216521425836,1
0.7763276321223657,0.020317053959513377,0
0.7083145827917293,0.8445985131040719,3
0.6782093274048882,0.8163959019557601,3
0.7025803675242974,0.8381823941876496,3
0.7748840151976394,0.02969875820578901,0
0.7667809695309773,0.03330602150641183,0
0.6599196817451213,0.8242363341299367,3
0.21036386575858018,0.049154618087062854,4
0.6568199345308594,0.8034830319842675,3
0.690832297145322,0.8338966617769372,3
0.8363051458185321,0.5843928030179196,1
0.7935150925788583,0.01084438720895443,0
0.7800020025561567,0.18963457531955893,2
0.8346183347435351,0.5707395952045213,1
0.6585817827401249,0.8039620250778462,3
0.6822984509502584,0.8210433417907599,3
0.7904205695742126,0.01986093839271108,0
0.7717291362764891,0.03052331289752604,0
0.7597061402180039,0.008502614761633186,0
0.7026663946215662,0.8711394828298314,3
0.8010142660726564,0.0344919904761265,0
0.6889442874346604,0.82208506991938,3
0.7094689739997435,0.8631412325328564,3
0.6940843004641947,0.8185842288421977,3
0.7604352308795408,0.025817796988166886,0
0.7787040431675939,0.025967617203941907,0
0.780435166962094,0.02554949803876695,0
0.21008159411723676,0.018945433609751223,4
0.19808375531976705,0.05880551549374351,4
0.7812023770356261,0.014575492727669049,0
0.7623613762768656,0.0371875154799936,0
0.8354159891592707,0.5969734484717414,1
0.7805060194701342,0.02723301813206608,0
0.7017788648585483,0.8351765126717936,3
0.6879395091924712,0.8194033499059122,3
0.6798236087087732,0.8322454105034615,3
0.7944541154576863,0.023249555444028343,0
0.6900623534567238,0.8204288545540535,3
0.782442943799709,0.01562447417025801,0
0.7004840195353688,0.8345051539356333,3
0.6908983684620149,0.8212026408626231,3
0.6931998128252903,0.8284027857788995,3
0.20626537734840344,0.03938583194117342,4
0.8344219451061452,0.5801835111654072,1
0.7739966634578056,0.1607355184607919,2
0.20620017243370495,0.05165532598432665,4
0.20245732644113962,0.04226338241474652,4
0.19404570825767542,0.024080732174634807,4
0.7832758324573341,0.01987172577647725,0
0.7562127326300723,0.013645444375647697,0
0.8252345517521241,0.569444784980586,1
0.2141614233034383,0.024305011596464476,4
0.7747913137748658,0.058604432200353135,0
0.6921194941390021,0.8158433856827496,3
0.690198186292426,0.8306699315299729,3
0.6957847653639786,0.8148343542880918,3
0.8565890589383707,0.5742271589985636,1
0.7816952046066381,0.029386670991600087,0
0.7680582173584427,0.16985533691500407,2
0.7099169658496948,0.8076148285684601,3
0.6631171752881398,0.8562789739514176,3
0.7270777711734421,0.8100308514058724,3
0.8155469477492697,0.5603546914974789,1
0.7668671655204231,0.18273586807042372,2
0.6990583282338828,0.8323135831523834,3
