0,1,2,3,4,5,6,7,8,9,10,11,12,13,cluster
0.7984557574662575,0.2520351333460662,0.02414444304730502,0.3821800082309203,0.7529522767685247,0.3088803885466676,0.28362086074114307,0.9067664083628051,0.7325783427536836,0.9746229675328334,0.9441774584823831,0.9920862625508697,0.199601054319902,0.2525365531340847,2
0.5624237318350547,0.24419209326676514,0.301494843197877,0.46450197673341664,0.3944540201159178,0.9553306409293946,0.4106954212927276,0.8466858905022241,0.7922705551860298,0.32857662677239263,0.4289501222515487,0.40661994286465847,0.19610018829806933,0.9569141295989587,0
0.5553491654858714,0.6411023894391916,0.3840756147072423,0.19528792443670942,0.40869169784875237,0.742666838366132,0.04840856596219688,0.30272865866347926,0.4938310324807825,0.3653059545387657,0.04413157667750823,0.2826728224380736,0.06259520368760649,0.11757484649806281,5
0.5710216718070268,0.2365997189633215,0.30459387311905656,0.4616209299199438,0.3854805183025785,0.9649047704384782,0.404404219604886,0.857556241194036,0.7924631533473594,0.34136570905925195,0.4220053559440364,0.40236877868979853,0.1918769642770012,0.9570900160296207,0
0.5955945943910872,0.9569539686224415,0.6604997553191844,0.5658118564044443,0.9227549885682494,0.9312890888149529,0.3399606700027538,0.6747659337285822,0.9428814657400367,0.2505151228245855,0.7806893908507196,0.8495617201943116,0.9575457261877427,0.9281016902683353,4
0.8004861403232512,0.2500767805667723,0.03278492122215211,0.3918379693655751,0.751802895033256,0.3052008041887571,0.2870240152823671,0.9140575446049859,0.7353591183395065,0.9794573203361194,0.9527588687945131,0.9886184629150678,0.19109270549730212,0.2427606845202363,2
0.5944140181842797,0.9695431386956288,0.6676494843898305,0.5567350703593164,0.9338671550545571,0.9315541156883632,0.3280528753816947,0.6878128182115082,0.9482950951638864,0.24371905811574926,0.7847893986013038,0.8479989887357907,0.9560376855103125,0.9368838396360455,4
0.5615248048147818,0.24406638225480695,0.3062181742875336,0.465914699768768,0.392446556611021,0.95875575341077,0.41317136991302733,0.8504599251578546,0.7875496635255711,0.32802179320277225,0.42400957645081755,0.40706572489227505,0.19578385065568787,0.954454520232699,0
0.7996751653526751,0.2532713427960624,0.023176763425560562,0.3833746636928467,0.7516284781961396,0.3116689015330829,0.28497900536328835,0.9067245654502187,0.73443245251868,0.9741315550968008,0.9464482453106531,0.9931628763378657,0.1983652469050104,0.2522608764760741,2
0.5609171862116209,0.6339656475776043,0.3856287079172829,0.19583175578955597,0.40965440819987614,0.7352554873286371,0.04722741996804577,0.30559948658136477,0.493782887273613,0.3656147006898176,0.05194172251172048,0.28823045224766464,0.056150052976854214,0.12224814022070268,5
0.5576702566601675,0.638532576182552,0.3788264010069078,0.18956702164641062,0.40582187030174327,0.7355578137764425,0.04902601904586332,0.30944476894678175,0.49056075120672327,0.3653446798340417,0.051434464175910195,0.28826522820711437,0.0637674886176733,0.12201636707243071,5
0.5992124730131043,0.9723957798104071,0.6761460842170778,0.5622523488644935,0.9327754684442997,0.9305499627969069,0.3381528337121665,0.6892066975710776,0.9406254145764317,0.23979638221043642,0.7931086822481244,0.8445902594543393,0.958978278550889,0.9365153918189176,4
0.5602804952954007,0.24689617701460956,0.30111540241435825,0.47037942474421945,0.39519176036240905,0.9555182709909401,0.4075145037354342,0.8461799582408333,0.7898522303432957,0.3287109324184513,0.4271869822797971,0.40816688925035016,0.1988017324110338,0.9549401307743058,0
0.5558357965806509,0.6393387537186194,0.383361183913618,0.19358258199432074,0.40958655961155466,0.7397198035386217,0.052218865336576985,0.3052165808405534,0.4920187771647912,0.36636708474006596,0.04735565787864741,0.2844662180474737,0.05974770100886781,0.11975571150737749,5
0.8057525447017188,0.255120291689781,0.028160979681075896,0.38062354791595704,0.7446532869359659,0.3152641033471466,0.2894735840803913,0.9061069441443508,0.7335069980165269,0.983667118671539,0.9434841484040645,0.9874860086798036,0.193629070035819,0.25115846956418886,2
0.5716977839489485,0.24092059114280265,0.29938691232137943,0.4644519974588678,0.39484639918114406,0.9647599169539552,0.4009344269823704,0.8416964246692757,0.7927764913160367,0.3204203121675464,0.4175749331200012,0.4078695806945651,0.20837609762116605,0.9487130337923464,0
0.7998946769198098,0.25021823277418453,0.023880339961026634,0.37913337709355055,0.7492735295859466,0.3119302696290399,0.28326856516257976,0.9035332011089379,0.7377745298239914,0.969522698901267,0.9420534782791009,0.9891143737354734,0.19744303037226515,0.24899781942271135,2
0.7992910988949686,0.2539361099363517,0.022413175934786672,0.3837142721135674,0.7526662022983807,0.31219773175260856,0.2849244804992634,0.9067817644845988,0.7341811723779383,0.9749373344739037,0.9454306490934845,0.9937884164004498,0.19889985843097358,0.2528210358336089,2
0.5963424151618945,0.9678472510583855,0.6699138643439023,0.5557755027845797,0.933417309522486,0.9331461149358818,0.32904903504303584,0.6847366687428486,0.9451888073021945,0.2403834238411761,0.7858306371850264,0.8506842937778533,0.9563746173035134,0.9374319996249463,4
0.5608865121471796,0.637827891662975,0.3822378371930992,0.1968605449201348,0.4108234631592124,0.7383350441643711,0.04910322972858321,0.3022807202245892,0.48683363003640545,0.3680124099054946,0.04532950125471728,0.28016423550166797,0.060724444935548516,0.12307316044049924,5
0.5580614496711407,0.6377016910779615,0.3912513394948628,0.19328138757826,0.4098141061181026,0.7438352431303545,0.058296134046516616,0.30445549329696187,0.4857831100393732,0.37491733904652114,0.03843827222811033,0.29108936042107236,0.05341152342962201,0.11940402030297562,5
0.6008073895178526,0.9711862825831149,0.6739310353055674,0.554443829556963,0.9429565656934172,0.9229711557178882,0.33255158098705057,0.6944304856979555,0.9533996570102519,0.23709133269510732,0.7923743010795641,0.8522062336743327,0.9609565258568487,0.9286291119513941,4
0.35772597960754626,0.8850772346468742,0.6999832945412711,0.4528298054426316,0.5502161107892272,0.5998569648895851,0.9624906575045052,0.6205102801310882,0.727499738330983,0.134438596015927,0.4014208770334357,0.10135972036969176,0.2396887866574497,0.9405637720494755,1
0.8050619720211454,0.2590954771150205,0.02301094013921421,0.38946572382350886,0.7569736967348994,0.3074994246918413,0.2864742160006233,0.9090735035993439,0.7355155865415656,0.9755021003495927,0.9471226607541305,0.9875505786164415,0.19432584444005732,0.24766416708174616,2
0.5476003539038392,0.6379979434006648,0.3872952535481645,0.19717457952972461,0.3988887589240319,0.7337206011288608,0.044210258904759867,0.3128987963203404,0.4823625311891222,0.3572034384239729,0.05219283892754378,0.28524768633698394,0.07146977815152174,0.11228308898518444,5
0.5574248827473773,0.6381097988262207,0.38930464794259795,0.20407713497996582,0.4055333928259328,0.7403748207676892,0.060060685266613435,0.2992431592233699,0.48241045422645,0.37551268986642267,0.04780053004824205,0.27820921361072737,0.05687844809526843,0.13086511466855782,5
0.5566415355477098,0.6399348014249429,0.38348607144516705,0.19448346033593467,0.410404851766992,0.7393614733702573,0.05225415821362257,0.30496407990873575,0.49188502605310347,0.36686756387398645,0.04688125129296593,0.284801664321642,0.05972050977780176,0.12033072388764275,5
0.3479098009000893,0.8939590653668249,0.7000088034043465,0.4624579595229204,0.5614901359108485,0.6089270458174111,0.9545875098998126,0.6276349070373979,0.7168061385237929,0.14208086450141616,0.39779999941031075,0.0948727275339555,0.23270239873614992,0.9488693621213701,1
0.35196824747820304,0.23216138506997314,0.7748417199308817,0.5317367694148027,0.30003193940502865,0.9886018578988864,0.9654977917169059,0.9856431343700097,0.5587196611121884,0.9678245461048924,0.41201943001739816,0.938748140788988,0.46475725819695207,0.10614983518322423,3
0.3567908026111378,0.25169484010101234,0.7830375362634538,0.5325921710435424,0.31049639554659514,0.995093237613469,0.9632341591060659,1.0020488586201437,0.5687397128651228,0.9761887155637303,0.41593783990778715,0.9296166379640005,0.46981197552573467,0.10255360429457226,3
0.5628275792850373,0.24817359203833572,0.3019362169509263,0.46859173215746625,0.39751497330452157,0.9598380373496558,0.4130651171814655,0.8507219289358048,0.7893314326485246,0.33289855808116836,0.42967537106565157,0.4113640729263107,0.20111614236280445,0.952954448563819,0
0.5940680897767808,0.9693197999151779,0.6723058435494733,0.5558455244707821,0.9346639467646495,0.9355606022889,0.3316744432786382,0.6881814902402102,0.9504388799008685,0.2451552501108047,0.7862892046153107,0.8468025366499345,0.9559552232973214,0.9401209635409544,4
0.5578975514942895,0.635384995740373,0.3880589820435946,0.19545922960652037,0.40395260504552344,0.7416471395928463,0.05462127888115327,0.30251893591624984,0.49163681703551065,0.3686097833112783,0.04037356062489236,0.286371182379336,0.06299812780415444,0.12265222856178412,5
0.3555629157219756,0.2416649893875352,0.7716129988064516,0.5385382509697005,0.29870641499671835,0.9933483882833215,0.957307084254554,0.9860660539050398,0.5689105848239151,0.9692576580885183,0.4200729272192565,0.9394318426626402,0.4643672712852495,0.09926139686633423,3
0.7980470530473437,0.25376753815265124,0.027670667465542934,0.3808220278541755,0.7515231415821214,0.31675811970361034,0.28856695891527595,0.9054248403822438,0.7376621111622877,0.9774897756858484,0.9440630078426712,0.9893424533744681,0.19741321153187952,0.2547261138251157,2
0.3560297003562258,0.23660216060095224,0.79339812201683,0.5212264224320358,0.30056653433219266,0.9921460320889569,0.9706877506660849,1.0030611341344737,0.5789762351553605,0.9724972844395998,0.4055653942270505,0.945543272421087,0.4662575465181576,0.08973863433643584,3
0.7999674605469907,0.2539860866121891,0.023234639439996933,0.38419751497160787,0.752782581356408,0.31214771618864784,0.286081871097151,0.9070174364796119,0.7344018585623296,0.974830697254256,0.9456008417252204,0.9939658826412535,0.19842283655064916,0.2536314664874154,2
0.8002290300776945,0.2542054197057353,0.02343141119421516,0.38438471202774493,0.7527526583757699,0.312314121447589,0.2857898194010867,0.9073609754889296,0.734740086800885,0.97470273701382,0.9456560413195813,0.9940811566188025,0.19865651375731233,0.25355397354702763,2
0.585147586145488,0.9728050379020636,0.6714460101912898,0.557562174763725,0.9287298437729161,0.9250155806890829,0.3269261002888006,0.6850842698031018,0.9524901171980719,0.23783193738457187,0.7933332598772377,0.8425588429044706,0.9551145457207666,0.9439313301109798,4
0.800213361565382,0.25467332400547155,0.02367478316071085,0.38536967679071865,0.751424996886236,0.3114003349066015,0.28695663050240716,0.906949472090414,0.7329361959296959,0.9754976092866655,0.9464334848449277,0.9933656216962822,0.19737211685962122,0.25443654835294705,2
0.5448605699470307,0.6245123932105332,0.38687055845044416,0.19193399151674367,0.4153779628020441,0.7493892051550516,0.06047329299215852,0.3040949061764362,0.4795108003045603,0.369285977030198,0.030210658865653914,0.29012175239346055,0.04736768541085045,0.1276632583499725,5
0.599975385462737,0.9838132122841708,0.6535643444311355,0.5670707838429292,0.928463325253344,0.9337235840597787,0.3332775616363624,0.6844274681669984,0.9508246628828037,0.2401239345418881,0.7889418232262609,0.8587269433436836,0.9448249152425976,0.9356508055065782,4
0.588738222210757,0.9671695589683554,0.6693314416737925,0.5655157692996098,0.9335034332651633,0.9326299080582945,0.3322421818989583,0.6788574193307774,0.93821060404567,0.2504654659942816,0.7787699249742063,0.856161777117119,0.9557212985500981,0.9342235826796673,4
0.35646430514229943,0.2410534986189655,0.777976623491271,0.5356074099354309,0.3027518202935627,0.9969214316315272,0.9626735327170202,0.9917518159147282,0.5633310536136229,0.9665239392212256,0.4158844503353085,0.9359727213673826,0.46757034940159264,0.10310367589416601,3
0.5570657741130242,0.6398757158255844,0.38437126945408134,0.19420952204090736,0.4107058307447189,0.7402314260622561,0.05315755917211189,0.3051388678779711,0.49183802507139257,0.3676561913793365,0.04790170103164188,0.2845681296347856,0.059270063143549934,0.12099603235237481,5
0.5574713931888823,0.6399288907551934,0.38397482249742415,0.19451293899711844,0.41112467909967615,0.7398359165398896,0.0529747418807692,0.30520982863217033,0.4921520063711332,0.368047825903175,0.047601099482222554,0.2845865880689931,0.05933188155113273,0.12108694918112992,5
0.36144650678615853,0.2422899727753974,0.7853585070187743,0.5357601842985351,0.302738098234632,1.0033575499584826,0.9595817169480171,0.9876651389581996,0.5597867656057745,0.9675197330033355,0.41567945842668363,0.9285560538196633,0.4682655549806205,0.10665492904702278,3
0.5471597934761238,0.6464297731160148,0.3921207474483995,0.2003501535149295,0.41407388534755585,0.7493048196779226,0.04965537091233076,0.31510006634267995,0.4971868230280497,0.37135800122054863,0.04010270138371537,0.2767848767729251,0.051282207248994585,0.11418802946299017,5
0.6033373747026469,0.9679672112942298,0.6625798546434135,0.5546554426637511,0.9308515626163707,0.9244996164489475,0.3316046890334872,0.6900980605205953,0.950097681777848,0.24620459939869382,0.7772001195847501,0.8551537256872425,0.9526671019155754,0.9403787291054282,4
0.5700594580426708,0.24252537364305368,0.30966953895070076,0.4720573244990225,0.39348028579040856,0.9595949766068522,0.41888238704988817,0.8572943094051253,0.78534422123079,0.33719793731526243,0.42528687201191206,0.4034506284560022,0.20165873511533935,0.9607251350851783,0
0.5763552743921243,0.2480485846447467,0.3164460899861522,0.46007821706765767,0.401985337829695,0.9671081713038497,0.4205444493244397,0.8414509375117752,0.8032046612669996,0.3277093885993829,0.42588258581202726,0.41015666063370004,0.20751569819721696,0.9501783796271154,0
0.5753445599131071,0.25294051855208044,0.30599885396854454,0.46492698495226975,0.3985730656613885,0.9572824490887625,0.4201430926951746,0.8485085288267817,0.7949852257218945,0.3257001081795283,0.43503123601686483,0.4144520890898941,0.19640681620286393,0.9403512199335411,0
0.3607628370816819,0.2365002017642932,0.7827887791490663,0.5331036426150126,0.29696405339288406,0.9923725682983614,0.9577823778927705,0.9946845132234226,0.5697048932930431,0.968796988563126,0.41383130586176636,0.9359077618311218,0.4648029086523612,0.09730376704492723,3
0.540977605519513,0.6685422629847302,0.3850511478219645,0.20930618217584437,0.4048983329573806,0.7549571195024756,0.051024467054351666,0.322413440386168,0.4710242708506506,0.3915823075061918,0.03338752252778493,0.292936230386548,0.06998374167919945,0.11490481752618942,5
0.5527651190539936,0.6429121252812021,0.38039397467927805,0.19715048328157447,0.4148453156322074,0.7394332881427833,0.05461728390482557,0.30761655850728276,0.49102893725466806,0.36456650641428384,0.050161777925630015,0.2890239564620587,0.06303689981055777,0.11671607011539023,5
0.7931014462378155,0.2544656044999609,0.02234442910765138,0.37651121506210194,0.7515788058101317,0.3093986456070787,0.2907407264040634,0.9109618734955677,0.7260370895917613,0.9699482848130557,0.9545691259350205,1.0057340397853598,0.1891369371195377,0.2595885155138646,2
0.5581443490516481,0.6399604892459307,0.38457886172353506,0.19229645307498802,0.413152816296378,0.7426361448569561,0.050775300535340864,0.30357380131372524,0.49413516613545366,0.37084893327161206,0.045617710151257165,0.2825005901124167,0.05842909743471353,0.1204254815577689,5
0.5960021271549544,0.9634649592926838,0.6689914011699729,0.5643281236080863,0.9402268019528547,0.932750989125237,0.336491317362964,0.6812367432480518,0.9508127999891016,0.2414452874468929,0.7886917174274107,0.8455360780657643,0.9570813593191367,0.942546516973154,4
0.562514881864059,0.6403482614123629,0.36769078379287895,0.197952670200737,0.41286593634830554,0.7483519771271718,0.0543654838036984,0.3100649530143897,0.48500861706828047,0.38063362996519284,0.034248027714439404,0.3004527237890203,0.0531850909610467,0.13011083751907504,5
0.8055663722264781,0.256355837806576,0.02601270437225284,0.380284880341646,0.7495707739509266,0.3128021404450122,0.2856542780767057,0.908555980135614,0.7390960852793289,0.9771634797751323,0.9411270189784375,0.9907352016036025,0.19701653697045568,0.25255691024707094,2
0.5589023132395797,0.637067707191953,0.3874830434541067,0.19461948836207954,0.4100741282327462,0.7404641789831685,0.054606438564720194,0.308776168322548,0.48826891656538246,0.3707769509422499,0.04854112436598611,0.2832150936076517,0.06168580791192877,0.12054349718019478,5
0.5637885033410016,0.25307672800723163,0.30145163230556454,0.46339516275740206,0.3945555563690102,0.9575942287352031,0.408286573878807,0.8519281701153022,0.7898039459412872,0.32923339345677327,0.42926274209339643,0.40799508151615754,0.20762042675733447,0.9466836305739699,0
0.8003726837599174,0.25470239410785495,0.023328692663396936,0.3851090414694479,0.7537142081155763,0.31263182957128666,0.28710833635824284,0.9073226978218091,0.7344848987778754,0.9754391681260179,0.9447766839762586,0.9946986000313062,0.19855241740400087,0.25487192380356705,2
0.35467476160386147,0.23521867343393266,0.7817984663861001,0.5361720777235943,0.30616089180713246,1.000539555009175,0.9655218062496074,0.9917527955305211,0.5601853512140575,0.9676566455713477,0.4166794788860306,0.9333700829700465,0.46605191292088377,0.10841793816799952,3
0.5634307275404138,0.2430288160925172,0.30823747358096126,0.46702735458984906,0.39376077989766195,0.9599494671438443,0.4106933839821161,0.8505399904655448,0.7884587193324322,0.33278812585808115,0.429040615151096,0.4103134690930718,0.20135028518068948,0.9488838000225727,0
0.3480812695885997,0.24508502018585224,0.7731308547873701,0.5360799901003525,0.304844164281858,0.9897404133471003,0.9577194654449038,0.9850939416520931,0.5635537191788758,0.9732859894523864,0.4263999410594188,0.932551643705182,0.47467145199660227,0.0993588253804356,3
0.5919860970845097,0.9770514968474556,0.6845893953973841,0.5680704216240428,0.9326865580937423,0.9213615850208074,0.3431956368058658,0.6968432730376983,0.937642607251456,0.2502664124252052,0.783730474093579,0.8619797254344342,0.960315117050147,0.9307523216291882,4
0.6045157321399374,0.9763941270212277,0.6648375302697875,0.564694761765509,0.9355650609279826,0.9354229807871508,0.33661959267658415,0.6830354031432461,0.9514901358755482,0.23708580909365015,0.7837457944314672,0.8499308547960672,0.9647178577253925,0.9320926698251156,4
0.561062329464028,0.2486499692750697,0.3102853835109428,0.4708872285260756,0.3934003863510511,0.961676914959579,0.4083935681220471,0.847721009017142,0.7905650659118845,0.33703028204478,0.433575305108349,0.4076084520213719,0.19637370406865434,0.9551341585128786,0
0.6042420778631741,0.9682959583048777,0.6724147517633424,0.5616825953134879,0.9322334580688008,0.9317972343708004,0.32564252925231124,0.6903150633745584,0.9496539337109128,0.2396689068543182,0.7781059163172656,0.852308874371483,0.9546853472053132,0.9435214611511878,4
0.5593521616274415,0.6418458562542645,0.38451883451372476,0.19152552060264488,0.4127629517493175,0.7378304249119262,0.051670410585277264,0.3077154404886172,0.4931770387662355,0.36670159625111914,0.05190360741427691,0.2867076326456212,0.05732471371765393,0.12286628287790123,5
0.3601708063097211,0.22801537085190346,0.7876608301487452,0.5421069488084912,0.29115791503641686,0.9947858058227345,0.9636718497641626,0.9914598691256821,0.568364849688252,0.9680734802024352,0.41673301046632516,0.9331291724582043,0.46217403480642416,0.09563852904672135,3
0.5946134170783587,0.967527337406587,0.6709293108187878,0.5587466556281602,0.937652445561095,0.9346055803550305,0.3342056970962212,0.685312138657631,0.9446093576224169,0.2451195476726799,0.7841719822218656,0.85215821996068,0.958441494067772,0.9377880059910622,4
0.5923956086641565,0.9698478267440332,0.6785951803126767,0.5646876142181713,0.9428182251019472,0.9293488262783519,0.3403196549314869,0.6887469803548121,0.943607138288604,0.24192041213253043,0.792535402165,0.8474861329833702,0.9518644004970912,0.93973811438536,4
0.5600339913047676,0.6455001137353442,0.38380875589696845,0.19260999359440073,0.4084490089260718,0.7396667094318423,0.05395479359925705,0.30220458885585333,0.49514207762390594,0.3710630026727318,0.04562771275622229,0.2812045968428103,0.06379520883076602,0.12675033267268246,5
0.35822876986732377,0.24374531646979986,0.7769661714875821,0.5308714615282396,0.3083667357546951,0.9989619710289416,0.9610459641555218,0.9942229685638458,0.5611863680257428,0.9646101745330458,0.4198256826372786,0.9328279309203796,0.4718969404474601,0.09797916544250472,3
0.5500172520713438,0.2612155529036685,0.30244754441017696,0.4597093539875052,0.38462097877816753,0.9376231014165981,0.4087455855048787,0.8567557553608893,0.7786478976058766,0.3387766723701882,0.43335989215825665,0.39640392986900186,0.18356710167649404,0.9438556595616828,0
0.7986785271414243,0.26048577670436174,0.02453789790796711,0.3871361636053064,0.7462466447520835,0.31249595361028415,0.2825685104743137,0.9131098264532249,0.7372026411774398,0.9821104280609344,0.9466523471733183,1.001463364891722,0.19530027284073753,0.2543029843936151,2
0.5598700756242228,0.6352816933257575,0.38120646641290296,0.19798881954821473,0.41398058435544716,0.7384334899928416,0.06054402406661968,0.30448953405791834,0.49729844441531534,0.3737329360492589,0.0513780890308402,0.27972740194726037,0.060696422099302746,0.11635792994742407,5
0.3551324037853446,0.24697358118552476,0.7900191467605586,0.5312617757656891,0.3042245361096424,0.9986505043522023,0.9693384026819677,1.0003182835344315,0.5610911227106349,0.9699389252684335,0.4137076152670997,0.9422048737512835,0.46207184512927035,0.10041774959976235,3
0.5622333358321011,0.6387523090338283,0.3875694334531413,0.1937880559363409,0.41462189082670153,0.7466505506804835,0.05890733661299079,0.30532144940988315,0.4930719678240056,0.37006003088115386,0.04692329530323591,0.28298889474402955,0.061761747626859334,0.11956526646893702,5
0.5824392499530833,0.9657763373841041,0.6765260286424244,0.555971100934147,0.9502378830278477,0.9276756067691443,0.34798762300923286,0.6858484426928171,0.9400660110699657,0.25194793946706556,0.7950848865639051,0.8370581833413867,0.9509606517930326,0.9280632238853145,4
0.6007606710979883,0.9645077068043985,0.6753744156297284,0.5580798667512497,0.9387625227181844,0.9314545127391635,0.3328085324634606,0.6834306195481127,0.9409088162170849,0.23823604299537054,0.7835077750764329,0.8553908519732224,0.956997317554136,0.9372509271707292,4
0.3552123302328541,0.24190153230165926,0.7834644659021688,0.5337697800627423,0.3007909696772613,0.9969971368374647,0.9627673984513365,0.9943240273025535,0.5623814878228753,0.9675070813268833,0.41773134208763785,0.9370486627234249,0.4715701521294358,0.10440028977241736,3
0.557674016680564,0.24617789126284453,0.31513352562955027,0.4764278043054519,0.3914466434338508,0.9555286300142661,0.40092971386308174,0.8437111391362353,0.8015232280040542,0.321155057107947,0.44163832953416027,0.4194941848707952,0.1916520408046961,0.9626491209102238,0
0.595650920663069,0.9661233163197954,0.6713146479974109,0.5593709148825282,0.936437205800363,0.9309292388965862,0.3340601093421721,0.6865828885115289,0.9418644120469963,0.24405935477426347,0.789441682640081,0.8487395587300521,0.9587280685121381,0.941858495339844,4
0.8006304989483134,0.25483716364101927,0.02311172253181693,0.38548947066469774,0.7544166687513875,0.31253912351679675,0.2884547142204725,0.9077177434284855,0.7349628134887991,0.9765110198774763,0.9439132107942354,0.9950605814217826,0.19890855588844647,0.255504894077802,2
