0,1,2,3,4,5,6,7,cluster
0.9382713551679315,0.7082873001307779,0.7411662714077722,0.45625917778081315,0.9301741601418952,0.4100590430554159,0.6913576224664348,0.6410958423694204,3
0.8028526340130657,0.36117735445223115,0.12846562614664012,0.16765556794523637,0.0054640312005275506,0.7985164466079431,0.26815243698747404,0.8668101397089957,2
0.7884947583635495,0.36360258689860725,0.11433293387431208,0.16653661419780647,0.01939600878078916,0.7889158934859427,0.2783939158401487,0.8660824832038129,2
0.500646404381327,0.23920923415160442,0.2467485294545841,0.39530573786985873,0.38482861036855015,0.9872410947502251,0.4073109324464937,0.7822119229065897,0
0.7848143320878322,0.3546743007104825,0.10265996569105967,0.1751554574380481,0.0029266070682006703,0.7898534316029823,0.28514154253770324,0.8635091013468696,2
0.7262240184501526,0.9219689610307537,0.9922321927815986,0.933587094145325,0.1862974597283649,0.161547619728233,0.8997533351103896,0.45379647087685027,4
0.7364357461251976,0.9293208929831419,0.9845588204556343,0.9314807297750368,0.18275814686724903,0.15184722365350925,0.9037735853880833,0.46621299917545217,4
0.7264505056424682,0.9257111684068458,0.9921169260169135,0.9365868586602353,0.19404234829802908,0.16132244047896904,0.8947361963480457,0.44962096217074277,4
0.936156854475716,0.7173618197387842,0.7328792726742649,0.4638614061414228,0.9302850562336947,0.40296652083448753,0.6814709213893264,0.6469873683820698,3
0.7805297221480639,0.3592146195353991,0.1039241842057262,0.15653503928594664,0.01739631876105005,0.7979227908479863,0.25933382023719115,0.8797237965909975,2
0.7831847643852224,0.36484704086389774,0.11964719528979481,0.16684026383343237,0.017168487121244518,0.7858281341671354,0.26982548264888023,0.869365240210227,2
0.7176503248985995,0.9146846874697862,1.0048947029021162,0.9427542231532687,0.19152584047544635,0.16713893664038254,0.9095991228609838,0.45778982718949557,4
0.9455616766050098,0.7090209702562004,0.7362051505240976,0.459103997461117,0.9288356207277038,0.40333285820036335,0.6775626719123025,0.6617379975771884,3
0.7284551940768533,0.933384952838838,0.9874985551593637,0.9292002522969228,0.18227178900602503,0.16304743208636477,0.8892700718613732,0.4615538327080545,4
0.12982889363701772,0.615188742796693,0.965538337117314,0.10415043937331694,0.31187865279223115,0.22578559260461484,0.4971982840195485,0.03570313980300305,1
0.9352574865808887,0.7098795010416227,0.7278509284823111,0.4567831768363516,0.939172911149581,0.41759492410751936,0.68322761076882,0.638134669609258,3
0.9433942664122633,0.7209159865585077,0.7324615290088272,0.46143600363471876,0.9293214976363494,0.4100106183065753,0.6839482685754937,0.6471603376516516,3
0.7919327343408772,0.36133096920909935,0.11691984029890305,0.16849219680519595,0.0157776020780904,0.7931294768206729,0.27659856374316305,0.8694217571208955,2
0.7516067852470998,0.9440438200314987,0.9859797150558139,0.9192564076631138,0.19443139377949367,0.15864669284098104,0.8821924663585897,0.4553352270776728,4
0.791308064719851,0.3643815950151429,0.11201219922506392,0.16587369229153626,0.017011785934755105,0.7856800306539634,0.2750556811253509,0.861749518209834,2
0.4988883520206941,0.22568185322309198,0.25778502817992877,0.39090331723878724,0.36092564604952954,1.0098727660797415,0.4142358372352546,0.7566409897708418,0
0.7464902198699581,0.9383682046213422,1.003191803716839,0.9216796068097446,0.2041944789144872,0.16006593289119486,0.8871368063495472,0.45951405206486884,4
0.4938787106129675,0.22132913263598805,0.2581569736771914,0.3965914955305965,0.3752561263181042,1.004163756415473,0.4156869872752036,0.7722147791167285,0
0.7312872857859247,0.9261154733533495,0.9914335689822183,0.9358625479434284,0.19198257744542133,0.15760903620077027,0.9005321425960556,0.45619127138967036,4
0.7772999008275447,0.35978016605848345,0.11211816237240606,0.1836795596521023,0.033889927593225885,0.7771028512048653,0.2755387111571335,0.8745357860910858,2
0.7294153934440519,0.9305201839351598,0.9943062991963845,0.9285667900367572,0.19479270396284376,0.14825555087649922,0.8941965992464382,0.44823796721861725,4
0.1527364660679728,0.6089942179764359,0.9706628224706181,0.10569938552071949,0.2800947119843656,0.22806920101086542,0.5159244964589382,0.031214719379918102,1
0.7192171867831905,0.9018570623305614,0.9901082050722454,0.920866259554893,0.18055548040048144,0.1439449404513488,0.9098899966079945,0.45273954829952995,4
0.7313661695914055,0.9187248853432995,0.9914589273157546,0.942841818799866,0.2002766416629698,0.16267195226622538,0.897083708927848,0.45692274497266855,4
0.7265211360295109,0.942273346575347,0.9849461015209986,0.9493318157036269,0.1893946955135605,0.1489578367042951,0.9147881930807356,0.4525073120100086,4
0.9487012403885372,0.7024880468912065,0.7445404606789285,0.45273955168709723,0.9457325227010326,0.41157787710547133,0.6839433625449693,0.6438498635505944,3
0.4893710107056979,0.22113239023263093,0.26105408298355265,0.3918876651887766,0.3827732017355852,0.9952157538398193,0.4036559073348631,0.771898751283971,0
0.9565942037267395,0.7166769226990446,0.7240761656916415,0.4596349931108066,0.9546993295453988,0.4213841989124779,0.6774360221568563,0.6596645973830849,3
0.13744409208604536,0.5942579033445273,0.9829469850217323,0.08591390433801134,0.2920053473164404,0.23373948814909096,0.5149383915756269,0.04656213623901523,1
0.9469059595923892,0.7382329528053135,0.7154530463333629,0.4825442610265865,0.9234427470640818,0.3821060843763469,0.6702582426968828,0.6512028765556194,3
0.9112229221689767,0.7459653132247156,0.7302032946852937,0.44294922855717256,0.9154555396257348,0.4198398110870862,0.6731924316532847,0.6537402234905306,3
0.7312342304155303,0.9291970278301814,0.9839733157821465,0.9468800296622444,0.20088357865563142,0.1533464052287859,0.895126917317955,0.46324758705601427,4
0.7289366980304047,0.9238604642124092,0.9890814364099482,0.939115021041464,0.18816399331079903,0.15941191319971607,0.9006922937915325,0.45061194800379345,4
0.7340728868827109,0.9247029069790089,0.9920794860252049,0.9385217447032006,0.19003354504629189,0.15623986154736694,0.901359119469904,0.45486805995439195,4
0.7905535807908344,0.36559679409189627,0.11532139124950411,0.16856971861459474,0.01865814526051708,0.7900360254023252,0.27920130191157666,0.8655139520737443,2
0.9416866865703666,0.7199872736754598,0.7186458033359924,0.4689486471269307,0.9235521372366909,0.4284344139116177,0.7020043433776708,0.6633688328299129,3
0.9259908861875447,0.7406758662635384,0.7402478979077391,0.4845960530372905,0.9127943187555697,0.3931129578379334,0.6821300423560207,0.6544432450659594,3
0.9450490594379242,0.7125983900277463,0.7322962832966149,0.45867115296904654,0.9350276754771176,0.404489812911691,0.6812743605529594,0.6499179772973563,3
0.7268664554835178,0.9236050618564287,0.9891628846282653,0.9328152764643556,0.19548808798851255,0.1626490725021628,0.9053074718598252,0.45653026966768223,4
0.7325423149321327,0.9343875474429505,0.9995671335420989,0.9333279299788658,0.1897924175221095,0.14832303778490344,0.9053461041828765,0.468465832564882,4
0.9505629922539752,0.7057297551934768,0.7436943095514965,0.47065020029493687,0.93448992809569,0.4053504223224658,0.6728531532204707,0.6515111348117032,3
0.8005997634307455,0.3551618307520039,0.12046649025342854,0.17104363138115994,0.011934567093947895,0.7950757445983325,0.2870269597639559,0.8643147487068007,2
0.7319864039366905,0.9280490160668442,0.9927415634603027,0.9392339184944909,0.1933728469207141,0.1586583694022664,0.9012981695204173,0.45601905419234057,4
0.4959098382660455,0.22871043647609088,0.2582138423517381,0.3974947114011215,0.37893716454218945,0.9996592962578694,0.409520756243288,0.7729716917388803,0
0.9464519235660733,0.7125442617733592,0.7298737144289403,0.47132459323946513,0.9325394063433101,0.3988835764539263,0.6797916797923665,0.6465045276252505,3
0.1434042950400196,0.5920911378622165,0.978926669398546,0.08270453826342374,0.29677784160006226,0.2469495235952751,0.5189452745761324,0.05131582186676752,1
0.1272798130121721,0.6066788815893435,0.9797726295416669,0.09503537457121514,0.29268179349022744,0.23824692359850036,0.5117990159390363,0.056994104448612234,1
0.7414563189783675,0.9276570505344471,0.9890749705622801,0.9295516181662561,0.19638383756596836,0.15753758489583433,0.9027604969183496,0.46278627275954226,4
0.7325018012190616,0.9273653663578384,0.99186380033855,0.9385004560930912,0.19217939667648432,0.1572848813390342,0.9015542904121425,0.4558059541091673,4
0.1304361032653622,0.602305540596118,0.9775219619596752,0.08531075976788305,0.2904842208905525,0.2399984971398522,0.5098146981571534,0.04716167430633323,1
0.49819895198432096,0.22984928040444233,0.255095754069716,0.3950709146915495,0.38268391933430373,0.9952182953839933,0.40762742802485386,0.768007331418014,0
0.1303161839302706,0.6014661429364472,0.9827852815723236,0.09176459453024344,0.28990095850750724,0.24684789135301832,0.5196212691562552,0.05966133432123232,1
0.792034396289406,0.36475318032558196,0.11742105040076356,0.16924984249060487,0.02008856005806015,0.7909130233525707,0.2792451723009773,0.8663428473862032,2
0.7327815669907278,0.9218095312696535,0.9876644238160529,0.9379947434752993,0.1987083684262288,0.15290686809920906,0.89640741823385,0.4568937152499999,4
0.9346171626296309,0.7193486646025666,0.7413024348553514,0.46631145131488916,0.9346798964759195,0.4133752243145381,0.6752519418725993,0.6429924199887778,3
0.7169989084100492,0.9347050350889654,0.9792908113045367,0.9249660804798642,0.21381815898161005,0.13805201980834741,0.9024353096793063,0.4843249437707119,4
0.13219714870392926,0.5874938116727185,0.959004004273425,0.06863502711078684,0.2800487236725292,0.24498537850915383,0.5121123504260454,0.04693408561233737,1
0.4803913379766827,0.24490348312335763,0.2542638447990858,0.39625190884621775,0.3809471595325007,0.9885881682042071,0.4168195934529031,0.7755702216020398,0
0.7176586216087731,0.9177885642919532,1.0014803320491343,0.9261480568923,0.21829694230994012,0.17580357231634625,0.8903086187911775,0.48144560914129775,4
0.9414814075019269,0.7136076388822334,0.7380262728575591,0.4629839611481528,0.9319248031388522,0.4043380649312429,0.6835595679638757,0.6498311268650974,3
0.7855290189105364,0.37032924607076356,0.11078913923723771,0.17519820477240713,0.015695891677257854,0.7957376945750851,0.27528006532736443,0.863310071744002,2
0.7194296497670128,0.91924502648237,0.9931599514900653,0.9299256652610305,0.18227389350815704,0.1700747794766093,0.907937284858879,0.4495191432497125,4
0.9420500910807855,0.7123118488212716,0.7437276884502054,0.4674094480024958,0.9336930197719959,0.4007758627189499,0.682951556088203,0.6424953795314403,3
0.4974200890403156,0.23039441180746525,0.2592183433929007,0.39938508895265684,0.3792276867754579,0.9985006301146849,0.40979886434563784,0.7733670960257634,0
0.13819071048420997,0.5972620825367517,0.9787753827115454,0.08915229691145911,0.2942341981863997,0.2412934142506012,0.5194025136231837,0.050699417495794576,1
0.13014941458150986,0.597057523343636,0.9729093119180016,0.11177496422224338,0.29037956135082627,0.22944095373837442,0.5171908014338255,0.056407465740639866,1
0.7923427189559623,0.36688583365071176,0.11644723457236122,0.17056380643845678,0.02015778895353034,0.7919348343491636,0.28104864342435837,0.8652702593911357,2
0.13949181953224957,0.5955345269364705,0.9783841211110867,0.09055263962003782,0.2967252222212274,0.24551406990871535,0.5164375525528707,0.05352659544406892,1
0.4946603897651668,0.2315362275183485,0.2615352358974484,0.4005877087959155,0.37571078644391986,0.9979032406177775,0.40692642106860427,0.7702321242325283,0
0.7417988089842924,0.9244492148122171,0.9937152455980847,0.9343561347424304,0.18721651713801515,0.15990181719735147,0.8916753609123235,0.4682159596533525,4
0.49670404065873075,0.22978365244535104,0.2591421613197372,0.3991395600004764,0.3790059923563184,0.9987375330845014,0.40933967163587087,0.7732375987674782,0
0.7926198473882041,0.37265662373343666,0.11292626243500878,0.17799161672640415,0.016754068410041355,0.7872839144029153,0.28759832058556173,0.8696004555578843,2
0.7917044678818781,0.3669246880770317,0.11645066352073762,0.16680713067971134,0.014882251816168238,0.7888880625775181,0.28682422058742607,0.8607816053376008,2
0.9412053669372435,0.7185981910852962,0.736780748007881,0.4663313232167094,0.9329569926598507,0.4059159185292665,0.6824025250359902,0.6497401292174879,3
0.1391089878047671,0.597611572083896,0.9787081861656358,0.09007375920413008,0.29402980968871206,0.24264338387360476,0.5190412773989714,0.05060821305213676,1
0.7953493441746993,0.3652906923526003,0.12076318141101519,0.17640677757740886,0.026682699164258673,0.7968052967706543,0.28641975908646566,0.8648433803374864,2
0.7361415268964271,0.9236476603702459,0.9905901794774556,0.9395264952326983,0.19418405771208666,0.1548299637787553,0.9039451882953218,0.4612040281356377,4
0.933915438454057,0.716035896041869,0.7246908763990886,0.48917917628731966,0.9111338786464374,0.40348117569097064,0.706499462599399,0.6247043048413223,3
0.9429054859340628,0.7239687903798129,0.7386113364128042,0.46248624413936085,0.9257966973487315,0.40316057683515066,0.6778511953426163,0.6451291970279185,3
0.5127913657300475,0.2404489629200184,0.2536586605253906,0.409291390977658,0.37223231863175094,0.9860254706426181,0.4000869537582002,0.7595725833415085,0
0.9412005999933224,0.7205500564932831,0.7370270975728485,0.4680949623234156,0.9342465809254489,0.40890106522080166,0.6755304287714836,0.6440720791130448,3
0.1402604102169125,0.6154319166053784,0.9820800467302687,0.07980569900091326,0.3003523873345706,0.23267240574469364,0.5332439704821981,0.06419843732754366,1
0.13374023105373947,0.5943592210502829,0.9709867012436683,0.09548929962084955,0.2969224573287446,0.23245685653928108,0.5166670747114727,0.054417510135130104,1
0.938546809495409,0.711870595561913,0.7433335104833443,0.467961131235756,0.9380132174807033,0.4014725232192245,0.690416118300216,0.6549964459098405,3
0.7917714915555402,0.3666801079867467,0.11779191649706976,0.1710477552384585,0.01944021420707531,0.7918463189834881,0.28144169526762103,0.8660468561545035,2
0.7497020323105109,0.9262189775043997,0.9828352535227894,0.9413041123251289,0.2026346886604012,0.1542281124183756,0.8912633265970378,0.4760946284702974,4
0.9604492095656844,0.7288030279200672,0.7409229446903443,0.4690178218701935,0.9590280400328951,0.4049324189397176,0.6852375187765993,0.661010094999643,3
0.7365598335603488,0.9392160578297889,0.9771670232551948,0.9563646178835974,0.18856607619947838,0.16713740624932927,0.9009935826833014,0.4685871068846761,4
0.9418904967677724,0.7176930795016057,0.7346800194434343,0.4694982482395381,0.9302613386695716,0.41041337546312756,0.681717479104957,0.653378683928522,3
0.7998532566748366,0.36503874617374776,0.12563673591124472,0.17591329170233683,0.016325623047673148,0.7996801760658366,0.27603960549995643,0.8705960364301832,2
0.7358983714601051,0.9206972789872749,1.0049084060222744,0.9341292750716179,0.181826843825843,0.17261173357181783,0.9130789557948782,0.4634875536556575,4
0.7402312328309437,0.9406662778777862,0.980440245495649,0.9470036491154048,0.20076026124552077,0.16576986965221135,0.8944970904964277,0.45592924289644254,4
0.9324895165448743,0.7324533869306704,0.73098779924939,0.4749080699320827,0.9422876589692031,0.40537788291063287,0.6904112755976799,0.643449051967294,3
0.9364494848755895,0.7158128139831786,0.7305126179335293,0.47236259651036366,0.9253355512392237,0.40261734134786503,0.6752932185241943,0.6554964984843862,3
0.14007250562656226,0.5981360505225516,0.9778186355070008,0.08950401472995716,0.2941954710549986,0.24255924806791646,0.5203298235964183,0.052237558513932005,1
0.1371921961226142,0.5929697922772688,0.9727062991518177,0.0903212143223527,0.3004464432888613,0.23632658539076237,0.5125898399481177,0.056756821185016494,1
0.7304133952002076,0.9257765070721268,0.9897797880875939,0.9370608530895999,0.1976869501832137,0.1636039465133796,0.9031018606713382,0.45793906010090896,4
0.1333244088480745,0.6026346731637037,0.9742369308791361,0.09790064165186559,0.28573950027536865,0.2334751727723232,0.5296434292883749,0.06261501721184791,1
0.7732324160135002,0.34599676296070425,0.11695218121194365,0.1874466773243925,0.006099875484022731,0.7767121744003005,0.2810393442442632,0.86244231735635,2
0.7514167330742231,0.9395232200088811,0.988411882157807,0.950565619722917,0.17660331642547836,0.1447157725713658,0.9042432944496568,0.4422625737822165,4
0.14599872830855318,0.5877946776370565,1.0027396519498981,0.07210422819716918,0.2940562270944815,0.24252828848929323,0.5158647869154706,0.03165399323895032,1
0.7828246236378543,0.3552802608373665,0.11436154267542357,0.17913839391810618,0.006424341095172342,0.797110270864195,0.2676876983760643,0.8624819974964857,2
0.9268582871424886,0.7047627309551877,0.7194928281453923,0.4742817396528311,0.9193883642189125,0.41896945599752033,0.6675256489767781,0.6633347695068187,3
0.7388734837394765,0.9240465444659081,0.9877294183273357,0.9399713123017471,0.1929795772599156,0.16542445693172664,0.9086580635619508,0.45677864019533887,4
0.752634819337133,0.93678875414845,1.012019180951138,0.9496192958664456,0.19283968379933733,0.14348495587105276,0.9041242983112182,0.45786088859809426,4
0.7357836583978694,0.9275966717944593,0.992902958573758,0.9423877063770977,0.1961795426433682,0.16159742368302146,0.9046925618373576,0.4598522154897476,4
0.792877918565406,0.3675019587107942,0.11794282972548574,0.17142325725356594,0.020060236704826078,0.7920391547558933,0.2825654648983759,0.865439842480036,2
0.7312355779972194,0.9325325031302035,0.9883503441955686,0.9399211162546716,0.193272461523902,0.1602099174053353,0.9005181939770772,0.45373172266507605,4
0.49800331164413253,0.230783150315961,0.2609677127308486,0.40030077284741616,0.37942779430805607,0.9961631697846738,0.4096293601800238,0.773724695278671,0
0.7907667317613275,0.3694776684707838,0.11725395956099652,0.1703937454555798,0.021025716625778103,0.7914705592652632,0.2818994413390813,0.8666970899702756,2
0.7412610798249513,0.9203854275161527,0.9977934717551922,0.9400520539655565,0.1929828032680315,0.15390327164404474,0.9058796107759124,0.44940146066006975,4
0.782199113786894,0.36043808411600786,0.11978577926378478,0.16819313989276918,0.029054512136543358,0.7876267875550829,0.290173405824095,0.860462379243272,2
0.9758691615748885,0.7486275301159728,0.747541754214265,0.43354508128261016,0.9011360723780117,0.3827409658767648,0.6851404857299934,0.6498003403514864,3
0.13301164770838197,0.5870197329165476,0.9792699927099072,0.08717140864321533,0.28663793416042826,0.2333761245519482,0.5284581184734057,0.06025639516554571,1
0.930478918392263,0.7175827854474184,0.7508016445473458,0.46164939699378427,0.9525788874069223,0.3925744883900962,0.6631620213794936,0.6659246613685154,3
0.7373734489116128,0.9306434195866293,0.9933686824701631,0.9406213553227972,0.1935300813902039,0.15917456790971063,0.9055951503874724,0.45612156860247827,4
0.9442559692031511,0.7394429857707796,0.7170850563060118,0.4893716179348072,0.9498565961744033,0.3866869225954072,0.689185027652076,0.6521461851248325,3
0.79086939813687,0.36799868679357955,0.1208547438821268,0.17190256620939215,0.019141541439872685,0.7946196951327856,0.2854247989379,0.8674862326148138,2
0.7358496272466281,0.9273536950479626,0.9945181058383479,0.9400365909852575,0.19578153278172397,0.15994462603911005,0.9027895100256456,0.46028099530075056,4
0.7346247288013233,0.9343020305855729,0.9954058653120346,0.9487416641666147,0.19094496494805807,0.16775582366306446,0.8971157870691103,0.45897253755186956,4
0.7352968871228084,0.9287476602806871,0.9917678250202456,0.9432557843165075,0.19730030325146664,0.1631296871788995,0.9024890664796296,0.4590238496110216,4
0.9328603148841706,0.7111398261960636,0.7427017581214339,0.4724078351980328,0.9443917280629626,0.40172159391492046,0.6886842230967051,0.653912581818706,3
0.8038016762041398,0.3517683420869836,0.1001841351970299,0.16324517853653858,0.007127536713481425,0.7873874375244564,0.2702397185345797,0.8641379903936466,2
0.5008175402726238,0.23247083796616705,0.26342040369479347,0.39981604731614084,0.379017457573063,0.9946541090810731,0.40907821669766387,0.7757063997541869,0
0.7932021945895892,0.3673190621482445,0.12052273123691597,0.17350050615680243,0.019937407555650207,0.7922452778188839,0.2826329356374386,0.8657077885828655,2
0.14450599927688546,0.6120105515157762,0.9798275366881275,0.07788119121022491,0.29173100444256206,0.2522213584956858,0.5330805771478286,0.041219159319310125,1
0.8065546659708048,0.3776133079456034,0.13542645387715624,0.16397494066883492,0.028480306182654097,0.7903626366477939,0.2805092428065423,0.8542138141451064,2
0.9343634987184397,0.7347770329706814,0.7304951425415028,0.4639614582901303,0.9484663793837815,0.3921132112452026,0.7021170932684109,0.6682969374357457,3
0.9458118945188059,0.7231576874817475,0.7362535958413974,0.46536587738472357,0.9359060392116384,0.40867657820816783,0.6834724026101074,0.652266363259097,3
0.49703530089342846,0.23092419832445402,0.2606015420644763,0.4041585009530022,0.38296258614886347,0.9979082608937497,0.4102790265742432,0.7742709097294231,0
0.7406154855144503,0.9242107076739438,0.992240272873528,0.9439333232517675,0.19864013832376276,0.1594050050263818,0.8999297507359166,0.4610530355908593,4
0.9429761960593053,0.7213345457361453,0.7407923333654328,0.4696115696590813,0.9346160268867718,0.40780323475068003,0.6829635692391102,0.6509393152103855,3
0.7453681770203535,0.934624849669821,0.9919254023244763,0.9413920888230813,0.2042408766499353,0.17217465984644756,0.9058147603660559,0.449431191026829,4
0.9434644431321928,0.7183506367345162,0.7425174562937944,0.4677338784971305,0.9357039541698853,0.40423689245609784,0.6861188327745951,0.6514376132210624,3
0.7883578383721698,0.3497672553052965,0.10456525247708093,0.17565941089675843,0.010655234565462598,0.786273202063775,0.27220783199367854,0.8757633331601451,2
0.1474338075957736,0.5961036251685558,0.9797167537358835,0.07309476188095737,0.27712137802560743,0.2256953328663278,0.5363640233025977,0.055915747448876396,1
0.7412892723060587,0.9311922763465832,0.9986437011605475,0.9481429449540747,0.20146662808405966,0.16117193661134566,0.8938012933918614,0.4663104407210322,4
0.7936725027219549,0.36545099832889794,0.11782912682506934,0.1726180897960119,0.021162049166288503,0.7884004861985456,0.2833733647659847,0.8638185735593336,2
0.7973894178232946,0.36696187841034733,0.1270538634954664,0.17650210237433966,0.02106146508712084,0.7909870932234829,0.28130649129957036,0.8688786513536757,2
0.9458309437669418,0.7162818851829847,0.7383927296760776,0.4729587431911057,0.9388720906443104,0.4075698392296606,0.6856341066125009,0.6461778178829707,3
0.9530075186643676,0.7387891077781408,0.7251385859416212,0.4611172619163522,0.9311116637218442,0.397174480492144,0.703985578780205,0.6708243770533183,3
0.7360851953107116,0.9300618111593336,0.993125435597013,0.9424438695152224,0.197711880633292,0.16294699933973916,0.9048297937088892,0.45739340934534534,4
0.944311494030362,0.7207442042742693,0.7409305785415857,0.46892275675730305,0.9352016831571579,0.4067765605500097,0.6832174263210158,0.6500450255179344,3
0.7935761955278418,0.3593685657833204,0.11816224566415692,0.1858072797749046,0.030108997190551136,0.7881869733871484,0.2766461254707017,0.8802141766101931,2
0.9455667602705716,0.7210963968355083,0.741107765581214,0.47044947833828005,0.9338296276209974,0.4057692058610324,0.6844537411215359,0.6488928363223064,3
0.9473028242349086,0.7333373721198814,0.735283977649443,0.47716014046168154,0.946358006069541,0.40715021194878565,0.6772171137357261,0.6573205124986383,3
0.13593744686270204,0.6159667714406707,0.98075922494377,0.08908273688106796,0.29585876736635974,0.23444540311162448,0.5279592882740921,0.07020135652968057,1
0.4962323266095886,0.22768203821437433,0.2636275760564581,0.40135563034580996,0.3768683985311516,0.9971065881565807,0.41127935296964374,0.7760140446057205,0
0.5001001269096791,0.230765240680133,0.2595543504151104,0.39427767319810275,0.37720247669127754,0.9873320971309204,0.405447762594514,0.7753331747490062,0
0.13521194238189263,0.6076684044765641,0.9847957458613228,0.07748608136982099,0.30889169779843006,0.24879424167285427,0.5217200032036162,0.037651854127759884,1
0.9444817221996596,0.7028068217569803,0.7292568840923189,0.46919062030997544,0.9444779796873667,0.4076100552975736,0.678965156790559,0.66780983436844,3
0.9397019741886502,0.7220367356137498,0.769076292426569,0.4731362581930494,0.9458435131258907,0.3957517085069582,0.6717305304516736,0.6421767689776146,3
0.7383832587024012,0.9208553626015752,1.0017042686760724,0.9424207760802644,0.1983464296981864,0.1557236800063419,0.8881296001524405,0.4534343207955366,4
0.9438390264553267,0.7210927373795456,0.7395217574980327,0.47145721920750033,0.9336109146584405,0.40500457000777695,0.681822463605033,0.6516374811521204,3
0.7863398455807136,0.3542460797299723,0.1084366726761439,0.16827093033710797,0.018681600327863496,0.8073244525035015,0.280452489524359,0.8673128252059465,2
0.737350427575083,0.9301889818827944,0.9915224372171725,0.9433827751490066,0.19736292401068503,0.16280372407200783,0.9067810397872585,0.45928210422285065,4
0.7348455827887139,0.9294191876721819,0.9944509711804139,0.945154452868199,0.1972757142145512,0.16352617909124822,0.9051482145232268,0.4582818983867453,4
0.49886577410716937,0.23183499549846198,0.26256059667902953,0.4033425831781504,0.38034204309176983,0.9946416104055653,0.40944165649173675,0.7745166817842019,0
0.7954969020611289,0.37058124556238925,0.11734972293225059,0.176333465039026,0.016882156158732602,0.7941371380667984,0.2878404047428304,0.8702570453664883,2
