x,y,cluster,_id
0.41790395237953715,0.3886280970167512,13,4000
0.34172012788234146,0.4067211448020138,13,4001
0.42985789435695815,0.39382907349111335,13,4002
0.4063639721647865,0.3930842127583226,13,4003
0.4238151140623872,0.402914199655298,13,4004
0.35533416267211254,0.33452293572993635,13,4005
0.414860802703701,0.324266692763977,13,4006
0.4024822845594385,0.3837620360251622,13,4007
0.3953048244589838,0.385323525094195,13,4008
0.3546336119968242,0.37933093020600567,13,4009
0.4156982791927958,0.4302826664926846,13,4010
0.40050588250279157,0.3471388105063422,13,4011
0.43655133762721365,0.3736536778178299,13,4012
0.3984764084252895,0.3715191353091172,13,4013
0.4040192502834046,0.3855681873786883,13,4014
0.354796012380641,0.4057142235778325,13,4015
0.3530287140861635,0.33559944978170686,13,4016
0.3598229941960438,0.4137380591212818,13,4017
0.38976516692212,0.34213247647164363,13,4018
0.3982290928081043,0.3654254133433373,13,4019
0.40410098119552157,0.383946891973446,13,4020
0.44074402727477296,0.3835010629217026,13,4021
0.3976166416874355,0.4347279083549452,13,4022
0.3785192057029071,0.34887319425641694,13,4023
0.43904147684573874,0.390563647534076,13,4024
0.43178334727358414,0.4619832868474993,13,4025
0.4292528733192091,0.43690594638090113,13,4026
0.3998286835166795,0.38546706030109773,13,4027
0.34794335304782004,0.41101958929357846,13,4028
0.3767710133359374,0.3876320496718807,13,4029
0.4583671225199445,0.3666954824468403,13,4030
0.37558963015170105,0.3992942852327282,13,4031
0.4169125670299623,0.3836098017148108,13,4032
0.3954852693298914,0.381862369309563,13,4033
0.39276798186210615,0.39102143785306126,13,4034
0.38550136076661473,0.390081934680607,13,4035
0.47607194867723296,0.3748900378954694,13,4036
0.3752234332078003,0.3778064123266296,13,4037
0.38640995376365544,0.35351960288592754,13,4038
0.4404765442896628,0.36636274173992944,13,4039
0.37047348734126156,0.3915629570427398,13,4040
0.3197217752378688,0.40382978029326855,13,4041
0.2727466681385307,0.36246663078286495,13,4042
0.3856871128396079,0.3900982454995732,13,4043
0.38371601798504645,0.3898927291805988,13,4044
0.4199971128820655,0.3447063237045132,13,4045
0.40807395267674046,0.32465489025537303,13,4046
0.36947361046835,0.395936431301549,13,4047
0.4269336260078377,0.3600036971189657,13,4048
0.4113071001872381,0.42935294981161004,13,4049
0.3758369457688862,0.40940916776764696,13,4050
0.42715122129334393,0.35146987663583923,13,4051
0.3958037014550225,0.39169888053412494,13,4052
0.33621125211757363,0.4021769506380249,13,4053
0.40535878808978937,0.329666661229727,13,4054
0.4054904067015102,0.38248435520614155,13,4055
0.40493421192294793,0.37451488905924635,13,4056
0.3970508939451193,0.3654776079640292,13,4057
0.40266060654951197,0.3820407009302604,13,4058
0.39238798619278303,0.3477205630494707,13,4059
0.40337177162897137,0.3832531384734161,13,4060
0.3437113901048279,0.42150309633713373,13,4061
0.3915738613928646,0.36682379422270794,13,4062
0.4016607296766003,0.3861575516373344,13,4063
0.4042941633514344,0.37585346360240746,13,4064
0.40254278666321347,0.38368156931826214,13,4065
0.4057207392720217,0.4094069929917848,13,4066
0.4097871175099457,0.37362975528334613,13,4067
0.38653095797120524,0.37745844818868357,13,4068
0.3740462957852324,0.39294611449107525,13,4069
0.4227197075519363,0.37360257058506907,13,4070
0.4038462354954167,0.4511605147694466,13,4071
0.38277982753716105,0.30285276223719193,13,4072
0.3380815101325102,0.3119063541513753,13,4073
0.41537984706766473,0.4085664421210589,13,4074
0.3955054366978164,0.388652019551235,13,4075
0.3772338013577946,0.3787459154990839,13,4076
0.3879596567726267,0.4237289794320573,13,4077
0.40114911539555637,0.38666536180114935,13,4078
0.4186904797286109,0.3719138571280997,13,4079
0.398051832258448,0.3871198899563414,13,4080
0.40591285998751747,0.3952731246635894,13,4081
0.3323136429059691,0.3637932440587842,13,4082
0.39982549919542815,0.37346447231782176,13,4083
0.3912936411227492,0.3180903293154349,13,4084
0.4094336578510502,0.3923426141893251,13,4085
0.4510920099011162,0.38969917412886634,13,4086
0.396791902483346,0.42207071283715825,13,4087
0.4196797421973515,0.41720573923350024,13,4088
0.39993588899880694,0.3597416366275751,13,4089
0.42145340913433166,0.3225366585656266,13,4090
0.4024398269427544,0.38770381727533204,13,4091
0.4080580310704839,0.4119319077677557,13,4092
0.4012414607118444,0.38028674419742614,13,4093
0.45361399233215444,0.3357549462558515,13,4094
0.3509047718115391,0.3712146666884144,13,4095
0.4585613661162744,0.4020638622931924,13,4096
0.406246152278488,0.3965453685429545,13,4097
0.3639870249523413,0.3465798931097664,13,4098
0.411152129886341,0.3756435977317088,13,4099
0.38244122804410496,0.4166109380351988,13,4100
0.413252720471789,0.4334306545531651,13,4101
0.4093285752497569,0.3710743936453049,13,4102
0.36004165092196716,0.3421705350492315,13,4103
0.4020545240713458,0.3820026423526725,13,4104
0.4127718879628411,0.3700283264556047,13,4105
0.38465220843293185,0.4248381151217603,13,4106
0.4075039591727558,0.36364209713636386,13,4107
0.40410416551677286,0.3819656711630158,13,4108
0.3969712859138365,0.3840578055424163,13,4109
0.3758645432197309,0.3542764248859602,13,4110
0.3931012741530767,0.33689452880762477,13,4111
0.3947932101779399,0.39009715811164214,13,4112
0.3424907336251587,0.3101219505564708,13,4113
0.4055636460902904,0.39798615755163735,13,4114
0.34238352814303125,0.40773676512964385,13,4115
0.4091746663892769,0.3874852523011847,13,4116
0.3711273346381974,0.35451782500666024,13,4117
0.42062230128773953,0.35141659462721625,13,4118
0.40475588993287454,0.39256987826692114,13,4119
0.44909119471487585,0.41212220065569494,13,4120
0.48669802869285733,0.3897187471116258,13,4121
0.4049161674358572,0.38501579430969896,13,4122
0.35837518946711444,0.3294491836435107,13,4123
0.42222189199631466,0.39547755359463266,13,4124
0.42186524801616787,0.39119868208582753,13,4125
0.4778732130650578,0.3912661001375546,13,4126
0.3810454338956137,0.4123614260005328,13,4127
0.3708587902126702,0.3770321921196997,13,4128
0.40131257721979036,0.44681966214856983,13,4129
0.40068951169495054,0.38698940340461163,13,4130
0.43304115416785194,0.37956036905946383,13,4131
0.4053354364006131,0.39015805183578267,13,4132
0.4313025147646362,0.33929330658359025,13,4133
0.40502018859673333,0.3951372011722042,13,4134
0.413949025385409,0.39340281742212946,13,4135
0.38873450827711237,0.4038515280518902,13,4136
0.40167028264035426,0.3852691556976409,13,4137
0.3465847093139274,0.36283960484322586,13,4138
0.4011183336234604,0.4316669113289512,13,4139
0.3492266345120983,0.4067298439054625,13,4140
0.3979616098229942,0.44623464744164804,13,4141
0.3581491026582714,0.3663997129295862,13,4142
0.405928781593774,0.390670211551322,13,4143
0.41969141804193966,0.42427267339759794,13,4144
0.4082405988222257,0.38204831264577793,13,4145
0.4122517821584603,0.37911345261978935,13,4146
0.37066454661634024,0.3485382787736439,13,4147
0.3431467038029287,0.359874297955167,13,4148
0.42130162315468583,0.4182692046300978,13,4149
0.38983309910881464,0.38146003577506293,13,4150
0.36976869090430475,0.3411386039026353,13,4151
0.3968969850846393,0.4225774356130421,13,4152
0.42328970105592095,0.3841317479217298,13,4153
0.40634592767769573,0.38594986054249786,13,4154
0.43297640630240863,0.4414675387517874,13,4155
0.4092075710422071,0.3701729490504385,13,4156
0.4376838945522632,0.37405818612819214,13,4157
0.32172365186452623,0.3451858617821201,13,4158
0.4063989996985509,0.40586319572439067,13,4159
0.46298969553643077,0.3680906011624177,13,4160
0.3986929422703786,0.3878723624046497,13,4161
0.3801081820073112,0.38337166375790394,13,4162
0.4115639687681772,0.4163564892593257,13,4163
0.34860675330850976,0.3646337949295101,13,4164
0.39499488385718956,0.36546347192092515,13,4165
0.39564236251162277,0.38639134004251685,13,4166
0.382544187764564,0.4455963507261033,13,4167
0.4015620157178097,0.3870666079477184,13,4168
0.40346093262400806,0.3640433432829329,13,4169
0.40224346046559023,0.4583318381749281,13,4170
0.4752068747372935,0.3967802443360681,13,4171
0.37991393841098126,0.3944880305773486,13,4172
0.4021680981959759,0.3839110081717203,13,4173
0.40003035719592916,0.35620327629983634,13,4174
0.37973349354007363,0.38227013978371854,13,4175
0.4130669683987959,0.44703061540719957,13,4176
0.42832942015632897,0.3510621061616837,13,4177
0.4171736813725698,0.41715463200073943,13,4178
0.40687664788624756,0.37084060524012247,13,4179
0.39839361607275536,0.3839218820510311,13,4180
0.4028283141354143,0.40523142333643236,13,4181
0.413334451383906,0.4449308693122815,13,4182
0.4348509100790136,0.3725249691453675,13,4183
0.3723182707861877,0.32849336965209025,13,4184
0.3576035222838801,0.39875059126718754,13,4185
0.4121700512463433,0.4191956591473791,13,4186
0.44211859261492215,0.357267829084365,13,4187
0.40276993491247365,0.3649176031795223,13,4188
0.399362711173571,0.37578604555068046,13,4189
0.4239021521765897,0.383051971706166,13,4190
0.38638554063406205,0.36956292442110183,13,4191
0.37194676664020143,0.32227677285009815,13,4192
0.4674190863970042,0.38230928574923745,13,4193
0.42267724993525213,0.334197806738543,13,4194
0.4125447397135809,0.3727794179212405,13,4195
0.40099414509465925,0.3847080635252029,13,4196
0.39573152350665947,0.37487916401615856,13,4197
0.4106755431390614,0.380365036128464,13,4198
0.4449696215752625,0.38339014935273236,13,4199
0.395481023568223,0.35247136092036513,13,4200
