,x,y,cluster,_id,actual_cluster,cluster_ids
0,0.4179039523795372,0.3886280970167512,137,4000,13,1
1,0.34172012788234146,0.4067211448020138,137,4001,13,1
2,0.42985789435695815,0.39382907349111335,137,4002,13,1
3,0.4063639721647865,0.3930842127583226,137,4003,13,1
4,0.4238151140623872,0.402914199655298,137,4004,13,1
5,0.3553341626721125,0.33452293572993635,137,4005,13,1
6,0.41486080270370096,0.32426669276397696,137,4006,13,1
7,0.4024822845594385,0.3837620360251622,137,4007,13,1
8,0.3953048244589838,0.385323525094195,137,4008,13,1
9,0.3546336119968242,0.3793309302060057,137,4009,13,1
10,0.4156982791927958,0.4302826664926846,137,4010,13,1
11,0.4005058825027916,0.3471388105063422,137,4011,13,1
12,0.4365513376272137,0.3736536778178299,137,4012,13,1
13,0.3984764084252895,0.3715191353091172,137,4013,13,1
14,0.4040192502834046,0.3855681873786883,137,4014,13,1
15,0.354796012380641,0.4057142235778325,137,4015,13,1
16,0.3530287140861635,0.3355994497817069,137,4016,13,1
17,0.3598229941960438,0.4137380591212818,137,4017,13,1
18,0.38976516692212,0.34213247647164363,137,4018,13,1
19,0.3982290928081043,0.3654254133433373,137,4019,13,1
20,0.4041009811955216,0.383946891973446,137,4020,13,1
21,0.44074402727477296,0.3835010629217026,137,4021,13,1
22,0.3976166416874355,0.4347279083549452,137,4022,13,1
23,0.3785192057029071,0.3488731942564169,137,4023,13,1
24,0.4390414768457387,0.39056364753407596,137,4024,13,1
25,0.43178334727358414,0.4619832868474993,137,4025,13,1
26,0.4292528733192091,0.4369059463809011,137,4026,13,1
27,0.3998286835166795,0.3854670603010977,137,4027,13,1
28,0.34794335304782004,0.4110195892935785,137,4028,13,1
29,0.3767710133359374,0.3876320496718807,137,4029,13,1
30,0.4583671225199445,0.3666954824468403,137,4030,13,1
31,0.37558963015170105,0.3992942852327282,137,4031,13,1
32,0.4169125670299623,0.3836098017148108,137,4032,13,1
33,0.3954852693298914,0.38186236930956297,137,4033,13,1
34,0.39276798186210615,0.3910214378530613,137,4034,13,1
35,0.3855013607666147,0.39008193468060703,137,4035,13,1
36,0.476071948677233,0.3748900378954694,137,4036,13,1
37,0.3752234332078003,0.3778064123266296,137,4037,13,1
38,0.38640995376365533,0.35351960288592754,137,4038,13,1
39,0.4404765442896628,0.36636274173992944,137,4039,13,1
40,0.3704734873412616,0.3915629570427398,137,4040,13,1
41,0.3197217752378688,0.40382978029326855,137,4041,13,1
42,0.2727466681385307,0.36246663078286495,137,4042,13,1
43,0.3856871128396079,0.3900982454995732,137,4043,13,1
44,0.3837160179850465,0.3898927291805988,137,4044,13,1
45,0.4199971128820655,0.3447063237045132,137,4045,13,1
46,0.4080739526767405,0.32465489025537303,137,4046,13,1
47,0.36947361046835,0.395936431301549,137,4047,13,1
48,0.4269336260078377,0.3600036971189657,137,4048,13,1
49,0.4113071001872381,0.4293529498116101,137,4049,13,1
50,0.3758369457688862,0.40940916776764696,137,4050,13,1
51,0.4271512212933439,0.35146987663583923,137,4051,13,1
52,0.3958037014550225,0.39169888053412494,137,4052,13,1
53,0.33621125211757363,0.4021769506380249,137,4053,13,1
54,0.40535878808978937,0.329666661229727,137,4054,13,1
55,0.4054904067015102,0.3824843552061416,137,4055,13,1
56,0.4049342119229479,0.3745148890592464,137,4056,13,1
57,0.3970508939451193,0.3654776079640292,137,4057,13,1
58,0.402660606549512,0.3820407009302604,137,4058,13,1
59,0.39238798619278303,0.3477205630494707,137,4059,13,1
60,0.40337177162897137,0.3832531384734161,137,4060,13,1
61,0.3437113901048279,0.4215030963371337,137,4061,13,1
