,x,y,cluster,_id,actual_cluster,cluster_ids
0,0.31726772499352524,0.1424619550147613,218,3000,10,1
1,0.34696576642366755,0.1381624231352656,218,3001,10,1
2,0.30992361874758523,0.0973788513921284,218,3002,10,1
3,0.3313785138985008,0.11591990300499655,218,3003,10,1
4,0.29948329080495395,0.1329494853936616,218,3004,10,1
5,0.32025886408892323,0.12203863489319132,218,3005,10,1
6,0.31418105626058784,0.05617011096793837,218,3006,10,1
7,0.3104076355777845,0.1022710096940634,218,3007,10,1
8,0.3248283650845544,0.16521446008470753,218,3008,10,1
9,0.3618110720972789,0.10860613178054336,218,3009,10,1
10,0.3461792390745938,0.10570715555628048,218,3010,10,1
11,0.3188301652875017,0.1526018474720949,218,3011,10,1
12,0.31719023984307665,0.11633528519466962,218,3012,10,1
13,0.4306560975506201,0.12222566561733733,891,3013,10,3
14,0.2596198345002101,0.1490504384891832,218,3014,10,1
15,0.3485154694326389,0.13962604729050113,218,3015,10,1
16,0.2606844592385651,0.10956738271161927,218,3016,10,1
17,0.3193693770193904,0.11688224132400354,218,3017,10,1
18,0.3829401050401437,0.14663969944597585,218,3018,10,1
19,0.3453916502851029,0.14973440549783334,218,3019,10,1
20,0.3632164192095241,0.1078982422374094,218,3020,10,1
21,0.2976905179404659,0.1388061567904658,218,3021,10,1
22,0.3143222278360627,0.1336508506092091,218,3022,10,1
23,0.3332413418305177,0.15038792564441328,218,3023,10,1
24,0.3370158239537382,0.11471181501356514,218,3024,10,1
25,0.3343293182580489,0.09385245233163156,218,3025,10,1
26,0.3477883827469229,0.11123434840996699,218,3026,10,1
27,0.3234028506043842,0.1264066722123451,218,3027,10,1
28,0.3546866840176793,0.1553616380411794,218,3028,10,1
29,0.27012172598703343,0.18327271145617555,218,3029,10,1
30,0.3350341146950057,0.1443790199372577,218,3030,10,1
31,0.29740074470659666,0.11750748938437533,218,3031,10,1
32,0.3871667607810503,0.0941764939350938,218,3032,10,1
33,0.31860726279991,0.12122635610867355,218,3033,10,1
34,0.26440799222176464,0.1747965225333964,218,3034,10,1
35,0.367588492287574,0.15816057457578278,218,3035,10,1
36,0.3571163211324295,0.14579371163559454,218,3036,10,1
37,0.3247285896853466,0.12284656412598476,218,3037,10,1
38,0.3509599667132285,0.17777379068869714,218,3038,10,1
39,0.3130782196672172,0.1220582078759508,218,3039,10,1
40,0.30011909361479905,0.09025646044354553,218,3040,10,1
41,0.3280020719316942,0.1042598422200112,218,3041,10,1
42,0.3473075502379749,0.15696118568780004,218,3042,10,1
43,0.2862662347311796,0.10289082081477978,218,3043,10,1
44,0.3430394983208013,0.2053412495174716,218,3044,10,1
