,0,1,cluster,actual_cluster,cluster_ids
0,0.9315642578992788,0.7938687341189087,486,5,0
1,0.9552928715524684,0.8455984026438245,486,1,0
2,0.4991957893322152,0.7230049927939415,979,3,1
3,0.9529467509445798,0.8726710452226332,486,1,0
4,0.9595791240399768,0.84437460683481,486,1,0
5,0.7693042356951809,0.4188920186906369,1285,0,3
6,0.9584054025712684,0.8218072847078789,486,5,0
7,0.7508184165965145,0.4487126659591043,1285,0,3
8,0.6511944896297,0.5180918980549565,1285,4,3
9,0.9628001624976922,0.8267723442559788,486,5,0
10,0.9521924077783755,0.8550746800186166,486,1,0
11,0.647983203081105,0.5242745760543286,1285,4,3
12,0.9579707643322294,0.8408872874579469,486,1,0
13,0.9511737638528664,0.8302249679264593,486,1,0
14,0.4847353428650576,0.7471086417337481,979,3,1
15,0.5220989034766663,0.745733537291341,979,3,1
16,0.6633186688237314,0.5371128882378722,1285,4,3
17,0.977068045940431,0.8365339143872628,486,1,0
18,0.9561350962035025,0.8449295552531383,486,5,0
19,0.7492057941871261,0.4488850616475867,1285,0,3
20,0.4952223756536543,0.7561265655628379,979,3,1
21,0.9695259819228504,0.8197028677314699,486,5,0
22,0.9696348742840382,0.8364567037710486,486,5,0
23,0.9116071588478668,0.8617320394517122,486,1,0
24,0.9698873646335091,0.8284776621640382,486,5,0
25,0.9752071763238618,0.8416447380660591,486,1,0
26,0.7725317644133599,0.4670914734783779,1285,0,3
27,1.006464167796168,0.8392306559749056,486,1,0
28,0.973446766922994,0.8922641611525535,486,1,0
29,0.2490357849442695,0.12013545353460747,1017,6,2
30,0.7618997500110245,0.4470584321182105,1285,0,3
31,0.4769256605635179,0.7290379452273572,979,3,1
32,0.7508654901062303,0.4479923513662228,1285,0,3
33,0.5284189864470676,0.7236522408252525,979,3,1
34,0.4922437721435474,0.7623268230018589,979,3,1
35,0.9584683921119652,0.8288158290609047,486,5,0
36,0.7651786583786284,0.4468652242636573,1285,0,3
37,0.6484239988229163,0.5210010867776984,1285,4,3
38,0.9605303415845958,0.8486702397591843,486,1,0
39,0.9737125396120884,0.8574625657076459,486,1,0
40,0.9836630896429116,0.8484735887820976,486,5,0
41,1.00710796957357,0.8389903968869725,486,5,0
42,0.2735899188915395,0.10394757045002173,1017,6,2
43,0.9662764632937956,0.8333260929137083,486,5,0
44,0.7606895854853704,0.4480048360808931,1285,0,3
45,0.6447875993249349,0.505293249228152,1285,4,3
46,0.9540289946440916,0.8259321392568041,486,1,0
47,0.4868518442479015,0.7633401227060177,979,3,1
48,0.500444572407879,0.8171269851133602,979,3,1
