,0,1,cluster,actual_cluster,cluster_ids
0,0.7324688526108303,0.811582919667972,1049,3,3
1,0.7826990974687497,0.16037272565719848,926,2,2
2,0.8519146994690466,0.5731567558896122,742,1,1
3,0.6824612091543013,0.818367389004884,1049,3,3
4,0.198503841445967,0.0310920206025058,1078,4,4
5,0.7739851100731673,0.0334194825557759,999,0,0
6,0.7707770381509527,0.0242857300259903,999,0,0
7,0.7614149820684117,0.17440955328541471,926,2,2
8,0.6541271909777252,0.8266150058797999,1049,3,3
9,0.6950448535206251,0.8110529498726041,1049,3,3
10,0.19896823830912966,0.04341412894115367,1078,4,4
11,0.6952760682589398,0.7710896387151098,1049,3,3
12,0.6792661451826225,0.8169789440564023,1049,3,3
13,0.688164532678354,0.8344687186468127,1049,3,3
14,0.8148441125163449,0.6048297422257594,742,1,1
15,0.7645402704528392,0.022670104272693888,999,0,0
16,0.7593079273629135,0.17277426656033346,926,2,2
17,0.8864807696116199,0.6086490737794499,742,1,1
18,0.6978703723797756,0.8114554783850539,1049,3,3
19,0.7532979967280221,0.03557246601176636,999,0,0
20,0.6798115794511517,0.8084259445867004,1049,3,3
21,0.7727853910789775,0.02143822035170977,999,0,0
22,0.7074068390816095,0.7784512427315584,1049,3,3
23,0.7027082159317444,0.798388581901996,1049,3,3
24,0.6720211907285439,0.8320409781123268,1049,3,3
25,0.6767577372836205,0.831788005128404,1049,3,3
26,0.687888639933534,0.8217877698202923,1049,3,3
27,0.6922087848473929,0.8377969950591093,1049,3,3
28,0.6143538494728095,0.8388264342034591,1049,3,3
29,0.6964495684168842,0.8316377617350719,1049,3,3
30,0.7828116065162991,0.04226226165305725,999,0,0
31,0.7618184478600174,0.016291560736860344,999,0,0
32,0.7562495188139152,0.02042229348958789,999,0,0
33,0.1985382739453374,0.031483370814131294,1078,4,4
34,0.6743809293527661,0.8321033240083885,1049,3,3
35,0.6752734230578958,0.8365538297322206,1049,3,3
36,0.8347800812323364,0.5856915464087789,742,1,1
37,0.6912417227298642,0.8238357012564915,1049,3,3
38,0.772061033472452,0.026901760603781064,999,0,0
39,0.6837396708637304,0.8245413836028651,1049,3,3
40,0.6780442810279496,0.8204718080876579,1049,3,3
41,0.6770592399650813,0.7865894365489442,1049,3,3
42,0.7603514195571139,0.0212634623239137,999,0,0
43,0.6870676461531455,0.8378147171390447,1049,3,3
44,0.7629984275537535,0.16919522834164027,926,2,2
45,0.6803980953789449,0.8459113610233185,1049,3,3
46,0.7717978214891197,0.02663690654976104,999,0,0
47,0.8500789437267791,0.5895866652781466,742,1,1
48,0.20191963847456312,0.03391679838903044,1078,4,4
49,0.6639042291056992,0.7787403287025009,1049,3,3
50,0.6912103999238984,0.8424789610126443,1049,3,3
51,0.20784438607248704,0.03803889600800793,1078,4,4
52,0.7733203358708299,0.01986041557081434,999,0,0
53,0.7644484664535227,0.17957898268954725,926,2,2
54,0.6908041245920491,0.8180551726017032,1049,3,3
55,0.7635040155590935,0.017130328159256976,999,0,0
56,0.7006887753165717,0.8125656652724816,1049,3,3
57,0.6570909811376731,0.8105998843462909,1049,3,3
58,0.7708003979886509,0.17178435010823875,926,2,2
59,0.6997195234317367,0.8115106277496729,1049,3,3
60,0.20739971732874374,0.029269211590932143,1078,4,4
61,0.6874260325876187,0.8129712273010445,1049,3,3
62,0.6627868701129258,0.7803387354877988,1049,3,3
63,0.7695562775891468,0.03726330869203892,999,0,0
64,0.7700974248422182,0.013273370887244805,999,0,0
65,0.6897059967924155,0.8211736291580548,1049,3,3
66,0.7004663644079807,0.815019394582266,1049,3,3
67,0.70308590626579,0.8387123679978419,1049,3,3
68,0.1963755789449053,0.05637193618133285,1078,4,4
69,0.7914114247648435,0.03709012259347892,999,0,0
70,0.7035805090948074,0.8258792117163128,1049,3,3
71,0.7181969218169558,0.7979551577094423,1049,3,3
72,0.7707860536457095,0.005223568729991836,999,0,0
73,0.7836034052958721,0.015420873638539175,999,0,0
74,0.20365930973332405,0.035918734588383315,1078,4,4
75,0.7536112477573855,0.2052245719990808,926,2,2
76,0.6855513057788255,0.8723349905752701,1049,3,3
77,0.7689169810552131,0.017009217356864302,999,0,0
78,0.7829252592610245,0.035908016023454635,999,0,0
79,0.204363451999748,0.03573899877251143,1078,4,4
80,0.7027134256197491,0.8333710530138929,1049,3,3
81,0.7670391482319139,0.017578864802682725,999,0,0
