,0,1,cluster,actual_cluster,cluster_ids
0,0.93337390635672,0.6812295430656946,790,2,4
1,0.5733678171794809,0.7509706733751158,981,1,3
2,0.747851599099682,0.3917240746765749,582,0,1
3,0.5955680774788811,0.5923311247846526,1059,5,0
4,0.9222650701910264,0.72982005620549,790,2,4
5,0.970345736573836,0.8714810354325446,790,6,4
6,0.9436400509783608,0.8238921201966675,790,6,4
7,0.963070418673218,0.8669141655804835,790,6,4
8,0.6610431093044381,0.4153590339392093,1240,4,2
9,0.6568351065370128,0.4174804494622004,1240,4,2
10,0.5864948991325389,0.7369928034103616,981,1,3
11,0.9624753721463829,0.8454707592527984,790,6,4
12,0.6022824506222958,0.5845574248313989,1059,5,0
13,0.6032984924000749,0.5595195793432458,1240,5,2
14,0.7561964611737042,0.3807075086421251,582,0,1
15,0.9339686794890656,0.7106818011780854,790,2,4
16,0.9576005631716776,0.8538074522796775,790,6,4
17,0.6192808477551839,0.6084408932399742,1059,5,0
18,0.9516324871645112,0.8529750546286188,790,6,4
19,0.9671585553431684,0.8879113688148533,790,6,4
20,0.7668873097709079,0.3862595771518384,582,0,1
21,0.597481060201059,0.5831979349124422,1059,5,0
22,0.6000108876802137,0.5909181942669157,1059,5,0
23,0.9461817753531816,0.8700458327766226,790,6,4
24,0.9499233126597793,0.6974077967702341,790,2,4
25,0.6168468064299253,0.582182891069996,1059,5,0
26,0.9464759589854508,0.852054295872405,790,6,4
27,0.5853397819278422,0.7352854476118927,981,1,3
28,0.9479287622630974,0.8702480136268695,790,6,4
29,0.6040556827811684,0.7475312785710231,981,1,3
30,0.6436026773894472,0.4224189323370447,1240,4,2
31,0.6180642929829427,0.5882497250577059,1059,5,0
32,0.7759980340288399,0.3913839743475076,582,0,1
33,0.7532879835367442,0.39082496007420425,582,0,1
34,0.9808322531229072,0.8379287871882269,790,6,4
35,0.6799035363346236,0.4267302401168327,1240,4,2
36,0.9594131570638851,0.8529811357289918,790,6,4
37,1.0163131808880237,0.8809422456263009,790,6,4
38,0.9438514630104106,0.6580516270314696,790,2,4
39,0.6093136726946222,0.5812220685827113,1059,5,0
40,0.6222282153951714,0.5958084834751715,1059,5,0
41,0.9500376989566752,0.8701619964271156,790,6,4
42,0.9521333735759218,0.8555516327216114,790,6,4
43,0.7489363895757419,0.3972837225643685,582,0,1
44,0.6716063030175766,0.4028043468200544,1240,4,2
45,0.6135483156158871,0.590298274416823,1059,5,0
46,0.6634886014283631,0.4131746460633597,1240,4,2
47,0.5840631152188851,0.7353249042997867,981,1,3
48,0.5752107388557196,0.7294768688204087,981,1,3
49,0.5873067868520433,0.7382087013256914,981,1,3
50,0.9740513809246504,0.8758128690625334,790,6,4
51,0.9687905682433254,0.8671890367400881,790,6,4
52,0.9633540163703028,0.8552097191482513,790,6,4
53,0.6602038173340327,0.4204887439223596,1240,4,2
54,0.6161102109941878,0.575469524165371,1059,5,0
55,0.5738653550248419,0.7280328155989306,981,1,3
56,0.9773513696772802,0.8460933755845127,790,6,4
57,0.9510528947150858,0.6921059104128783,790,2,4
58,0.9357764342263276,0.9021914381447004,790,6,4
59,0.9528166006294272,0.8829394947723044,790,6,4
60,0.6517556385916173,0.4000257005535753,1240,4,2
61,0.5876512170155809,0.5721782309427801,1059,5,0
62,0.7520667906017536,0.3817612225927205,582,0,1
63,0.6115833854414828,0.5903164849907884,1059,5,0
64,0.6092566511393748,0.5973934903660019,1059,5,0
65,0.7560086770112353,0.4016310067456173,582,0,1
66,0.6628829513369602,0.42206852771447056,1240,4,2
67,0.9333533936294472,0.7142512671669057,790,2,4
68,0.9568441133318192,0.8657335563124023,790,6,4
69,0.5660328823742328,0.7334570917237092,981,1,3
70,0.6106232569776443,0.5889964160524845,1059,5,0
71,0.6650887999019349,0.4177714956504192,1240,4,2
72,0.943265632850398,0.881003916633375,790,6,4
73,0.7494543270665901,0.3940326811254509,582,0,1
74,0.5969110622239586,0.6067016383122764,1059,5,0
75,0.9323513044854004,0.7009279564653854,790,2,4
76,0.6762050026115568,0.4197667945777613,1240,4,2
77,0.9568302571222259,0.8677374548147695,790,6,4
78,0.9943080916017378,0.8635724160861227,790,6,4
79,0.6046466869883,0.5888314578514247,1059,5,0
80,0.7458365613804286,0.3860978299183896,582,0,1
81,0.6698199536275469,0.4136812433267881,1240,4,2
82,0.6649500215883849,0.4183409466389431,1240,4,2
83,0.955639693448944,0.8580778649940131,790,6,4
84,0.7521398040373493,0.3944096762021612,582,0,1
85,0.9677579089694309,0.8412950928100681,790,6,4
