,0,1,cluster,actual_cluster,cluster_ids
0,0.7774416305064353,0.8794776606161387,1028,1,1
1,0.8386346466896659,0.4010034568934969,1013,0,4
2,0.289028500792132,0.4167695021674512,424,3,3
3,0.7456473450660311,0.8967969203092605,1028,1,1
4,0.31052810360649397,0.4277185678473135,424,3,3
5,0.30141362281957057,0.394379636643306,424,3,3
6,0.7788853970756549,0.860053450905343,1028,1,1
7,0.2612330408594077,0.4186770636245048,424,3,3
8,0.7793030855516772,0.8549069047950729,1028,1,1
9,0.9272326468032199,0.23750836839087716,1013,4,4
10,0.8485001602480274,0.4169678537259619,893,0,0
11,0.748027025214622,0.8731079318920794,1028,1,1
12,0.7719203280419997,0.8246353294491572,1028,1,1
13,0.309095075643623,0.4241788782419008,424,3,3
14,0.9282712393448072,0.22415937016092216,1013,4,4
15,0.7911138444269367,0.8474451670058571,1028,1,1
16,0.2681752593950248,0.4255390493310968,424,3,3
17,0.7710250980394258,0.8450012882750009,1028,1,1
18,0.8094834670750993,0.8618209493272824,1028,1,1
19,0.8450933841365321,0.4063505553568759,893,0,0
20,0.8357564177506415,0.41865717588216506,893,0,0
21,0.2655708576906401,0.3784507584015626,424,3,3
22,0.8532796690961401,0.419219079157551,893,0,0
23,0.7680429394185595,0.8448617872877503,1028,1,1
24,0.2776641981131693,0.3857785493593167,424,3,3
25,0.7845396450050504,0.8380595342606997,1028,1,1
26,0.8326755974105718,0.42047360951473495,893,0,0
27,0.2504266524708653,0.4103352532902264,424,3,3
28,0.7882889842679685,0.8476864704367282,1028,1,1
29,0.7637706822346465,0.8529133342511005,1028,1,1
30,0.27649971022080705,0.4137816018619522,424,3,3
31,0.3014615699392589,0.42215722147598544,424,3,3
32,0.7895211458692729,0.8647952084554087,1028,1,1
33,0.27306624699184284,0.373505542775953,424,3,3
34,0.8528425347160798,0.4119775763042189,893,0,0
35,0.7880416782335953,0.8491490065610859,1028,1,1
36,0.2955267038286829,0.4344744029576861,424,3,3
37,0.2672218704970045,0.4242779474379171,424,3,3
38,0.9327990246092286,0.2404170705014344,1013,4,4
39,0.8297122806245231,0.3859033093843696,1013,0,4
40,0.2852816517306179,0.4257088755414016,424,3,3
41,0.7778130508267725,0.8756248343980149,1028,1,1
42,0.9221425177251308,0.2365589551067481,1013,4,4
43,0.2874579626385742,0.4097134727371623,424,3,3
44,0.7782368105780365,0.8597769923035123,1028,1,1
45,0.2693769480648423,0.4003371230824898,424,3,3
46,0.8480119442550006,0.4039471240656896,893,0,0
47,0.9486506144069898,0.2279766401760964,1013,4,4
48,0.8426380065122737,0.4045750129230911,1013,0,4
49,0.2999022887940691,0.4621473005682653,424,3,3
50,0.7968876824385399,0.8218351509697047,1028,1,1
51,0.8435300806001741,0.4213466864652285,893,0,0
52,0.9300805385536252,0.2449128202104787,1013,4,4
53,0.2728333941448893,0.4189980772906313,424,3,3
54,0.7919860602169021,0.8308153958275281,1028,1,1
55,0.2733021449411944,0.4739491919296755,424,3,3
56,0.7994079470160227,0.8842226106964775,1028,1,1
57,0.8385485706660178,0.4300422493769852,893,0,0
58,0.7695379172922437,0.8504577770637712,1028,1,1
59,0.7566384715096983,0.8741666829794004,1028,1,1
60,0.2830776064766928,0.4091090562708068,424,3,3
61,0.8594701995922521,0.4092182289534562,893,0,0
62,0.2867942638541645,0.4145844165177491,424,3,3
63,0.8329768470130591,0.3941622278532079,1013,0,4
64,0.9262048754639696,0.21850373787811672,1013,4,4
65,0.9242065717232654,0.2400579110170723,1013,4,4
66,0.299175360740607,0.4153914555851487,424,3,3
67,0.7786115843004212,0.8616228888768871,1028,1,1
68,0.9268551142533626,0.2363924571186805,1013,4,4
69,0.7695801775034736,0.8840253028180258,1028,1,1
70,0.9244163630592116,0.23045928527069345,1013,4,4
71,0.7758879422558594,0.8603975568193921,1028,1,1
72,0.8071551004231045,0.8937445511665992,1028,1,1
73,0.7815931033248942,0.8853621735463116,1028,1,1
74,0.7965856750558016,0.8766392435442804,1028,1,1
75,0.8463428670947001,0.4176829005223141,893,0,0
76,0.8460296691222748,0.41180248910222417,893,0,0
77,0.8504483319234724,0.4051432612254795,893,0,0
78,0.7755277259904151,0.8535754389629847,1028,1,1
79,0.8253226986558146,0.8745583615142946,1028,1,1
