,0,1,2,3,4,5,6,7,8,9,10,11,12,13,cluster,actual_cluster,cluster_ids
0,0.6591893848530728,0.9666563204261,0.7551080513943901,0.5980548667804858,0.9420205597304714,0.9547634165473052,0.4008036850740107,0.6875056865127108,0.8525340751413408,0.2537377855559779,0.8504271332609497,0.9123386332062768,0.9671716419885,0.9861940733787472,1069,4,3
1,0.8290212406165164,0.30184954493416905,0.030856000526471805,0.4520209778440901,0.8279843279990032,0.3420254757157382,0.3637127067316547,0.9302305942129968,0.7383352571525083,0.9803440532734312,0.8871593153802103,0.9514692732986602,0.2100410725905089,0.3508396334542859,1026,2,1
2,0.8327284445929475,0.31071982122682235,0.03029139414019292,0.44192670097323,0.830381932257896,0.3412755216134041,0.3593572397610808,0.9216784266491712,0.7413755760171542,0.9719240723023412,0.8910221571564897,0.9433413352872944,0.21274917685945105,0.35188832685243976,1026,2,1
3,0.646123374875428,0.9812759684451992,0.7576803391030077,0.5847120454769048,0.9409206660662638,0.947823785337268,0.4073861936954393,0.6966562405237845,0.8647601908343125,0.2639911596246011,0.8562966471938481,0.8979038768274773,0.9778368627951944,0.9826729004119464,1069,4,3
4,0.6484507672170785,0.9780730098446476,0.7529389002211727,0.5877085558460714,0.948729263718017,0.9448062147883224,0.40782053701350696,0.6889724779074237,0.8597430928902764,0.25831348971794904,0.8532051363886819,0.901433160968232,0.9796564809439491,0.9810418364760409,1069,4,3
5,0.6476121705356412,0.981277725282758,0.7560247062826655,0.5935224737786254,0.9463204195530952,0.9375492062524982,0.40617148843225176,0.6921748234370595,0.8551884480084053,0.2557137970535798,0.8478795477048792,0.903804822813582,0.9823798769874916,0.9794560500751588,1069,4,3
6,0.8303965827361433,0.2976255503250365,0.02212769313783313,0.44152272701793455,0.8238202616628767,0.35412358029596,0.3644237529131553,0.9264904972407346,0.7422830446939173,0.9847443585197404,0.8912583487189741,0.9594873026681514,0.21006368204132508,0.35097549024415914,1026,2,1
7,0.664861442912834,0.9615122910167332,0.7685684851730921,0.5841384953177421,0.93803026616605,0.9458632664435644,0.4120323680009607,0.6881985933780953,0.8526722952616039,0.2530264689675114,0.8649988302217712,0.9060027261286234,0.9770776688185429,0.998710707829467,1069,4,3
8,0.6315784345332301,0.26280523818328216,0.3515321083914735,0.5382982758926349,0.4139928282001625,0.9125751680409973,0.4141197383528296,0.9245708423200968,0.8197813377462705,0.35119052540969065,0.5093582906254229,0.4669730600836256,0.2532045117726688,0.8801541376139522,945,0,4
9,0.8242250397167961,0.3054646058879901,0.02901454548236994,0.4513540119325308,0.829297024735,0.349372701157634,0.3643418115462361,0.92491678240139,0.7347031343241766,0.9804275561602946,0.8880610539330714,0.9502585002572737,0.20986389864991295,0.34457970692820394,1026,2,1
10,0.6339531482014806,0.2666057706841173,0.3496955439376874,0.5396688019840582,0.4149923802266171,0.911439612360984,0.4150888011917078,0.9220726609150868,0.819828577258945,0.3492037939214266,0.5119597497301542,0.4631125362048831,0.25563268584004195,0.8833024499906801,945,0,4
11,0.6477678991861063,0.9784434414633264,0.7543440239519743,0.5888255280845704,0.9471032604831124,0.9433363414797524,0.4074285544082433,0.6900101451704794,0.8587719185003141,0.2570706778341073,0.8523835001203167,0.9011823763455132,0.9790259446220368,0.9799259009386908,1069,4,3
12,0.810545338395374,0.2975010250344635,0.035802370796317866,0.4434017399069443,0.8300253432917171,0.3501267744960845,0.3746541021152228,0.9144300539696482,0.7271194448270324,0.9682152322082868,0.8956602971757425,0.9565242323598868,0.2015712858816132,0.33649311411997146,1026,2,1
13,0.4221030842656731,0.24652284252715045,0.8611125430388986,0.5407298862452341,0.3269883127267101,0.9180609187982852,0.9834596307264116,0.9725693171051438,0.6102824180386821,0.9191179095698876,0.48270543202419497,0.9969301325746552,0.5078686697356919,0.16181667158628654,931,3,2
14,0.4171673708440585,0.2594126148197436,0.8589464861315315,0.5515627127518926,0.3330948450686767,0.9182029089906524,0.9727032020695416,0.9682602338694064,0.6103034312081264,0.9194779101027734,0.4868046566267365,0.9885402938389184,0.5192038742644942,0.15447965331039348,931,3,2
15,0.6446687584827666,0.9892239853286952,0.7542340232258855,0.5862576644944393,0.9381477009238612,0.95366590627003,0.3993079996544413,0.6855810455232181,0.8645461671852498,0.2567820027919138,0.8413483996752205,0.8994709377031171,0.9870901524236154,0.983531530634272,1069,4,3
16,0.8265227741918462,0.2973391360375969,0.02485282567154317,0.456101911252293,0.8369571329440025,0.3506385250642967,0.3571378569003261,0.9359433472845964,0.7357705827001408,0.9803562468921828,0.8818771410073664,0.9455816661363141,0.20089500041473815,0.3538735118678137,1026,2,1
17,0.6211513831848595,0.2674588245176542,0.360644031133836,0.5295556012333114,0.3956917029101158,0.9132023474884876,0.4174753784646853,0.9231964717354,0.8056463102320383,0.33900779997322605,0.5274220300728841,0.4720705976225964,0.2615225378060572,0.8909844611883083,945,0,4
18,0.42222534865677896,0.25911347533640394,0.8553091862718524,0.5547694451814916,0.3290439040289521,0.9122731532571082,0.9778006489357286,0.9684394389609524,0.6088911317695501,0.9208664314472196,0.4824435027770982,0.9919474629528874,0.5133866313048536,0.1590443928083402,931,3,2
19,0.8241923641221117,0.3069671531643429,0.030392488021364995,0.447204257808188,0.8269876295976257,0.3453610055922225,0.36581590604998493,0.9283089102711644,0.7375056326948283,0.9787021994600652,0.8848113992192473,0.9508726339094558,0.20683643338683166,0.3496958555794113,1026,2,1
20,0.6532160445109481,0.9875399824841516,0.7536863412420021,0.5944400413822847,0.9481291915748558,0.9525634552340428,0.4082776228323082,0.691508202263325,0.8641637669290755,0.2543530734409879,0.8622886620950309,0.9036977363355204,0.9718084550227508,0.9761766484417242,1069,4,3
21,0.4176992059156202,0.2614707096945864,0.8616042455380224,0.543768338012675,0.3352073351080014,0.9109123155294516,0.9777321726832052,0.9708042708486406,0.6070210750328482,0.9260760368560724,0.4778171874262488,0.9958419210749409,0.5135764060772015,0.15713506464481464,931,3,2
22,0.8313888142464446,0.3121442375272932,0.02898782754126125,0.4595761392438651,0.8307598126337113,0.3386424781034672,0.3565719242116715,0.914709627200622,0.7446113868282851,0.9864613485265455,0.8801784869918303,0.9589845226198218,0.20897299548389087,0.3485121297769059,1026,2,1
23,0.8245914732170196,0.3051759585055,0.026964944914856636,0.4461433221288034,0.8276507180002007,0.3447450385383775,0.3656728892218199,0.9301203897585968,0.7375443008167372,0.9781162884096519,0.8827117900251856,0.9519131929907444,0.20849012628149385,0.3485180534446889,1026,2,1
24,0.6352400732919645,0.26413652214835753,0.3522161253989908,0.538113733300979,0.41364634886734203,0.9121399337466772,0.4109455958993639,0.9253540662579997,0.8200102254942307,0.35435903845513944,0.5124949905556223,0.4663725689123477,0.2536635475377489,0.876928097135545,945,0,4
25,0.8311761841136837,0.3005749457705513,0.031954809996498516,0.4480608634820373,0.8343530636803123,0.3426513322054868,0.3644080720426061,0.9252605182082384,0.7412642629330309,0.982258348275502,0.8802874259032882,0.9444561415032624,0.2069176388132054,0.3447360438113785,1026,2,1
26,0.42786813646095584,0.25695673676611225,0.8530989366746737,0.5468996556323098,0.32809285471682803,0.926341835074366,0.9740338892189264,0.9582673334731596,0.6058676047726322,0.9166780156066195,0.4835310624710365,0.9871556287389076,0.5258326022126393,0.14436651573591164,931,3,2
27,0.6525084009837853,0.9776102988512844,0.7519776595351751,0.5927520198365838,0.9453480660823642,0.9413785461072464,0.4099143892756958,0.6942844998674331,0.8553385761658329,0.25933947417553205,0.8525445156547486,0.8962532995985644,0.9775183088703496,0.9841303624795174,1069,4,3
28,0.8271243763613593,0.3059393358408559,0.027728836443026633,0.4447674653042421,0.8287696549192087,0.3499656053829106,0.36822737278851947,0.9314774577153014,0.7381407351513269,0.9770023208507452,0.8881503970482224,0.945402614698923,0.2085915857940727,0.35202537080777146,1026,2,1
29,0.6423131053821451,0.2793152294838996,0.3447262325931588,0.5552009042151392,0.421760916775584,0.9327276403312272,0.3970466309968643,0.9088260532502442,0.8086635185168127,0.34387404807151484,0.5314195893089722,0.4794224223333894,0.24886777326562776,0.8581682636366332,945,0,4
30,0.6281059085719389,0.2638248330787644,0.3468709669968064,0.534483187015449,0.4120622261583728,0.9147661346398184,0.4136227070444426,0.9270105364562304,0.8160216994189233,0.35520673032972144,0.5082654438208443,0.4725677768003058,0.2560785815197919,0.8739095768502585,945,0,4
31,0.8197104391561751,0.3102839479636282,0.03190206535700243,0.4454088296685105,0.8382087466903542,0.34515147184116945,0.3652828832087616,0.9192257288890991,0.7472444696973162,0.9752318601336206,0.8740923582070163,0.9568151047094968,0.2059357919403144,0.3494102100001226,1026,2,1
