,0,1,cluster,actual_cluster,cluster_ids
0,0.9285934003423004,0.2532370762146937,622,0,3
1,0.9592568337092736,0.4999208481509276,784,2,1
2,0.9087804611570128,0.2681355775267825,622,0,3
3,0.7003129790068942,0.6144677110731616,549,5,0
4,0.5096814913940751,0.2886771063069722,1051,4,2
5,0.508853714843955,0.2786421503105815,1051,4,2
6,0.5332501001505939,0.28207325458969273,1051,4,2
7,0.910918741250628,0.2617362638524066,622,0,3
8,0.9149800805093752,0.2567443078877392,622,0,3
9,0.49486276101061105,0.2833267136192516,1051,4,2
10,0.5290433718727736,0.25700793515677584,1051,4,2
11,0.9237146273068628,0.25508269132608946,622,0,3
12,0.5032308291883124,0.2697449663450765,1051,4,2
13,0.9005873434701683,0.2763648169120418,622,0,3
14,0.5100905451998545,0.2990825471749252,1051,4,2
15,0.9068010361104318,0.2615924832282487,622,0,3
16,0.5230738267972553,0.2958466087940285,1051,4,2
17,0.9276811735152496,0.2578659300498123,622,0,3
18,0.9530201012745704,0.5238378908779466,784,2,1
19,0.9148211983233938,0.2677309598243357,622,0,3
20,0.9190756373954678,0.2525197362513329,622,0,3
21,0.6818145522318793,0.6422633327059024,549,5,0
22,0.903792383152548,0.28283483377506324,622,0,3
23,0.9550661303941248,0.5452742612398553,784,2,1
24,0.4910806838610144,0.2856635825099725,1051,4,2
25,0.5016635561574458,0.2776516339348439,1051,4,2
26,0.9157410640424578,0.4908021880312383,784,2,1
27,0.9095063841206814,0.2694204678436753,622,0,3
28,0.778379895529383,0.6787726224931074,549,1,0
29,0.7812244591963711,0.6526927577923309,549,1,0
30,0.6993859347934848,0.6082464878256506,549,5,0
31,0.902293572338768,0.2837197399829006,622,0,3
32,0.9120887828629782,0.256734440385943,622,0,3
33,0.9108764954781624,0.2677894052439831,622,0,3
34,0.5055480442044488,0.2878846372985541,1051,4,2
35,0.5155274234144361,0.29284180548278804,1051,4,2
36,0.9224070007823064,0.2653549927794889,622,0,3
37,0.9096372189119633,0.2681509453220015,622,0,3
38,0.8823159521936109,0.2419169993115483,622,0,3
39,0.9140694954776246,0.2588255779920339,622,0,3
40,0.5121981349152336,0.2835033377901409,1051,4,2
41,0.9115188217692454,0.282691777258231,622,0,3
42,0.5174205636300611,0.2794565149479261,1051,4,2
43,0.9018208827829848,0.2548829179251717,622,0,3
44,0.9140190867501384,0.27256214125565204,622,0,3
45,0.9665919113485008,0.5346647088745907,784,2,1
46,0.8975601059626608,0.2540862180778649,622,0,3
47,0.7309319319258372,0.6433206023389944,549,1,0
