,0,1,2,3,4,5,6,7,cluster,actual_cluster,cluster_ids
0,0.3150755124822395,0.7325027899344486,0.9955465642399092,0.1299573794845188,0.3179012012446797,0.3683253367019456,0.6730507356937551,0.3044773780383326,938,1,1
1,0.7016514590312449,0.5861991299597183,0.9900416491288248,0.02830225077247205,0.2117378617825768,0.13392481784043891,0.7539022101645659,0.919456109604228,1069,5,4
2,0.6154125827854809,0.3165876814164883,0.4454650360378463,0.5449303792745559,0.4527304557350931,0.7489809254663726,0.464066804059582,0.8380201727326819,1120,0,0
3,0.6117451775625936,0.3219869256147579,0.4415211389054707,0.5433289762786006,0.4521096349380382,0.7454297249455257,0.4677103825186724,0.8441884612466029,1120,0,0
4,0.8550037228975795,0.9848528948088756,0.986777174988248,0.8750889299443166,0.3720617289682662,0.3191609903429786,0.9199144241619268,0.5416051926303033,920,4,3
5,0.6188307100528949,0.32414152825671483,0.4490460561738011,0.5461809187625083,0.4504243241399954,0.7390304948315143,0.4696660986022027,0.8371424829387685,1120,0,0
6,0.8634878131691168,0.9972835378096472,0.967042097367116,0.8679304046459282,0.3811887404698757,0.3208577026300799,0.9210752023014829,0.5394311970763405,920,4,3
7,0.892028655892548,0.9104715001722006,0.9515760123891828,0.6616836839281605,0.9681056442464864,0.4027169540340322,0.6985016027680306,0.6546110549545975,1173,3,2
8,0.7107101920021851,0.5968817892273361,0.9949426445815682,0.03309519668001682,0.20620070634705373,0.13173307848221533,0.7511199640007721,0.9371960816395332,1069,5,4
9,0.3351590506674336,0.7288946512005702,1.0257076997564056,0.1356427775313651,0.313977442621146,0.3589930207198542,0.6863828989168667,0.32193672302198395,938,1,1
10,0.3160786943037349,0.7260273543523745,0.998745868773682,0.12635033620567798,0.3246511474613847,0.3698414065131415,0.6651700635601488,0.308956570291956,938,1,1
11,0.7109576145583331,0.6006279555993117,0.9899114190276412,0.03385792229814412,0.21306338191692656,0.13635290408081688,0.7548670068150611,0.932667039984846,1069,5,4
12,0.8501698507896022,0.9202073866358006,0.9381450022938879,0.6508930029816911,0.972725648982052,0.4136419492119177,0.7058867293117891,0.6257097982677603,1173,3,2
13,0.8652191017550352,0.9891782581154072,0.9848624168892768,0.8769404805381007,0.3657774389815978,0.3193686587849698,0.9141576601873996,0.548895803776177,920,4,3
14,0.8457678158393227,1.0007596927839904,0.9820759761985248,0.8581260748630292,0.38396260773290297,0.3228551839329673,0.8997476729239349,0.5568348747336096,920,4,3
15,0.7029167969696415,0.5945971988563343,0.9933668026005276,0.04036891696574243,0.201800997747085,0.1409445112355543,0.7604252705243809,0.922616671650328,1069,5,4
16,0.8669018752954629,0.9923633342753928,0.9777018444416559,0.8768114144550091,0.3649272282751533,0.31275546159603185,0.92340206767663,0.5404510344948427,920,4,3
17,0.3215867146692304,0.7328955809035764,1.0145752527647918,0.14245436307293494,0.30720224840247,0.3758860245631995,0.6541622764828083,0.2990308019639754,938,1,1
18,0.701972699216831,0.6108242026516832,0.983452950189594,0.03913122508422918,0.20713174096091788,0.1303340069914524,0.7529012146850386,0.9303668958137944,1069,5,4
19,0.6129718951467353,0.3176402851536993,0.4471183074516167,0.5437204767846932,0.4536308813133337,0.7413302777383242,0.4665590895814328,0.8438187241479852,1120,0,0
20,0.3188415343804981,0.7318244961473405,1.0013316788311095,0.12870294523774228,0.3212846997068785,0.3640611070020405,0.6680953584540812,0.3102114466499257,938,1,1
21,0.6127072283181101,0.3226829999103211,0.4429818580182382,0.5431786783921596,0.4576127748293221,0.7425647524956369,0.460978676886408,0.8419029566102143,1120,0,0
22,0.3196635690468547,0.7221488785419525,0.99907971961383,0.11915138680685887,0.32917510202753764,0.37585717842229777,0.6569475527460233,0.3139007362376631,938,1,1
23,0.3201987568558201,0.7302602262177551,0.9964911183260359,0.12880671752524392,0.3216577699446839,0.3699335241661277,0.6680406196630954,0.30818026150883177,938,1,1
24,0.7104916633299497,0.6019661406833273,0.9888066326947244,0.03463326656644793,0.21316520361090102,0.13675389617939088,0.7537588310425071,0.9319756359227996,1069,5,4
25,0.8928932739219678,0.9017570887484748,0.9547059930305734,0.6613457260850127,0.9708815657849568,0.4066097871193444,0.6922560348573991,0.6538296178092672,1173,3,2
26,0.8934152713204613,0.90189012101428,0.9530899277170068,0.6623632178197678,0.969574983739057,0.4076185972862981,0.6912741649809405,0.6532682698316827,1173,3,2
27,0.7190065610635674,0.6046622998116845,0.9879032025969924,0.026052910021963933,0.2158752368350266,0.13427299785606034,0.7573973791213571,0.94015045374037,1069,5,4
28,0.8937677478143949,0.8941944245294939,0.9602667196005166,0.6633243746052973,0.9623297615736912,0.40728138644802503,0.6968728572496115,0.6539261307803205,1173,3,2
