,0,1,cluster,actual_cluster,cluster_ids
0,0.7678865582815191,0.024277131939366915,1041,0,0
1,0.19849906944851092,0.03048431678836877,1047,4,4
2,0.19080973008027974,0.026313872264221886,1047,4,4
3,0.1963346170538347,0.030961573283335892,1047,4,4
4,0.6835261233443405,0.8288529505565301,925,3,3
5,0.7781127193449364,0.02776722508785399,1041,0,0
6,0.8211271371421824,0.5854224236037173,941,1,1
7,0.7010128749181224,0.8030157418953991,925,3,3
8,0.7559542827747153,0.16859191343419372,845,2,2
9,0.6786182328380173,0.8467691490477164,925,3,3
10,0.7549817781541852,0.024431303054904548,1041,0,0
11,0.7637759331002134,0.20606012600185009,845,2,2
12,0.7393439020178807,0.0022192444736149203,1041,0,0
13,0.7748922040189361,0.03195319522763861,1041,0,0
14,0.7388562371697561,0.04306219261303902,1041,0,0
15,0.6138553531420402,0.7986694773284727,925,3,3
16,0.6898552440168975,0.8195080582304272,925,3,3
17,0.19551111639550933,0.03265807721237498,1047,4,4
18,0.7951227946239747,0.040460609725122866,1041,0,0
19,0.19447891372067946,0.03959197815744683,1047,4,4
20,0.8290352891611592,0.5946180920942943,941,1,1
21,0.1991498822602285,0.0337687813481169,1047,4,4
22,0.18770612398151865,0.04642531642312395,1047,4,4
23,0.7145710582921664,0.8443920301013359,925,3,3
24,0.84304113305776,0.5778646242838569,941,1,1
25,0.6608542193760512,0.8376155909454129,925,3,3
26,0.7139109275947918,0.8207103218565177,925,3,3
27,0.7831753486073078,0.025519787825580943,1041,0,0
28,0.7066268730094852,0.8515316581632514,925,3,3
29,0.6926930604234739,0.8004497833337201,925,3,3
30,0.7673385993656651,0.18217606528245334,845,2,2
31,0.8378527880442379,0.5864016738039034,941,1,1
32,0.2014064288470084,0.03313927919956023,1047,4,4
33,0.7009968803036679,0.7811586737572683,925,3,3
34,0.6940473726855781,0.8020332315464241,925,3,3
35,0.8289721541447123,0.6095039326385235,941,1,1
36,0.7448783673002571,0.18501200415567887,845,2,2
37,0.2037464908530182,0.02793664389810183,1047,4,4
38,0.8379844279531219,0.5805633939411202,941,1,1
39,0.8242889712091443,0.5728961783649632,941,1,1
40,0.6863130784733635,0.8276357856882071,925,3,3
41,0.2019588154954674,0.03666682766755563,1047,4,4
42,0.6950573734857662,0.8370013080227943,925,3,3
43,0.6779382295724229,0.8516527903374341,925,3,3
44,0.7050962766964581,0.8399819935943508,925,3,3
45,0.19586468935259269,0.025896405908135987,1047,4,4
46,0.6950386328853811,0.7928501054490805,925,3,3
47,0.795485871121462,0.5323538147936313,941,1,1
48,0.6782488556569541,0.8255815412772508,925,3,3
49,0.8205181928330322,0.5866407662816175,941,1,1
50,0.7594874723394995,0.1592304160367794,845,2,2
51,0.6785966540218283,0.8350837694276408,925,3,3
52,0.6664367312441251,0.8230282020583635,925,3,3
53,0.7679703045516983,0.027094831382601464,1041,0,0
54,0.7768182937755223,0.03547519784365205,1041,0,0
55,0.7475258229819429,0.1614755614179634,845,2,2
56,0.6918445166526814,0.8207605139958449,925,3,3
57,0.7848744850961561,0.029038630613045232,1041,0,0
58,0.7415631054000242,0.8418675583402879,925,3,3
59,0.7806947252267141,0.030505761219720963,1041,0,0
60,0.6982002522745984,0.8256714881554942,925,3,3
