,0,1,cluster,actual_cluster,cluster_ids
0,0.4040893350882636,0.5715435514141387,1066,5,3
1,0.5142481696380302,0.2777148632954929,984,4,2
2,0.925951544345534,0.2655432452779562,987,0,1
3,0.9178766780900092,0.2594546952095762,987,0,1
4,0.4961992298821652,0.2802082502447711,984,4,2
5,0.920171859734192,0.2598120103469909,987,0,1
6,0.7912638056017434,0.6947979022446158,956,1,0
7,0.7674309959983074,0.6791932875703148,956,1,0
8,0.4063313180379294,0.5724261304509687,1066,5,3
9,0.9118283951778238,0.26265835332889914,987,0,1
10,0.9431986111078172,0.2269719107806924,987,0,1
11,0.4173466212005919,0.5718918332991744,1066,5,3
12,0.912578992606356,0.26773095453827805,987,0,1
13,0.910202012748028,0.2728993031018995,987,0,1
14,0.39987173712592144,0.5787800334708806,1066,5,3
15,0.9084446884813052,0.2688011869845842,987,0,1
16,0.5191219278404253,0.3057988252472133,984,4,2
17,0.5163726734436592,0.2953845766402937,984,4,2
18,0.9028853279042414,0.26902301471018936,987,0,1
19,0.9258373087933268,0.2869937229889493,987,0,1
20,0.5007076129528389,0.29624191122212523,984,4,2
21,0.8996517691118625,0.2526884042631997,987,0,1
22,0.4092497175000369,0.5731377165567555,1066,5,3
23,0.7729301440508541,0.6789327063418439,956,1,0
24,0.5183000507632878,0.2828307964889938,984,4,2
25,0.9659948660260741,0.5115835753721439,996,2,4
26,0.49804819498138203,0.2911848678604871,984,4,2
27,0.7760902919166647,0.6854151174448625,956,1,0
28,0.7744847323729137,0.675258938565472,956,1,0
29,0.9193354778573736,0.2804576156175739,987,0,1
30,0.933411018521478,0.27143594639331114,987,0,1
31,0.4053987937477066,0.5710578585152906,1066,5,3
32,0.7897875321467802,0.6666173800789051,956,1,0
33,0.5044410542509045,0.2941379270455164,984,4,2
34,0.5073330829827729,0.2990050511642692,984,4,2
35,0.952643279466182,0.5165198078264782,996,2,4
36,0.9653021487593588,0.5275851626240933,996,2,4
37,0.9655391079802408,0.5299711786741713,996,2,4
38,0.41260229688968697,0.5572690697905603,1066,5,3
39,0.9065274371471324,0.26666160876978195,987,0,1
40,0.9155049093373464,0.2695034402491251,987,0,1
41,0.9512693898624583,0.5183811593497074,996,2,4
