,x,y,cluster,_id,actual_cluster,cluster_ids
0,0.7092332579003009,0.5245711613846797,30,60,1,0
1,0.6757575500256868,0.5674925378003229,30,61,1,0
2,0.5521549363348038,0.5575766472567921,30,62,1,0
3,0.6130699404319638,0.5298199829280095,30,63,1,0
4,0.6301877900385939,0.5693693693693693,30,64,1,0
5,0.6462696737981309,0.5342619626264768,30,65,1,0
6,0.6202229874028251,0.5687800051107232,30,66,1,0
7,0.6191286423327913,0.4859166952105999,30,67,1,0
8,0.6220200060289816,0.5243264991001865,30,68,1,0
9,0.6117548157551724,0.5202444448069071,30,69,1,0
10,0.6267752590976058,0.545332659152816,30,70,1,0
11,0.6138830037914652,0.52232896747079,30,71,1,0
12,0.6375042988336893,0.5008215215819319,30,72,1,0
13,0.6160249905531803,0.6208528383543471,30,73,1,0
14,0.6190171910889954,0.5729120792488324,30,74,1,0
15,0.5262377456703845,0.532300314798806,30,75,1,0
16,0.6227608914401199,0.5689811718779734,30,76,1,0
17,0.6089006024735808,0.621973935311292,30,77,1,0
18,0.6233298235036875,0.5919511545341358,30,78,1,0
19,0.5985388211218151,0.5567698054119298,30,79,1,0
20,0.6328403296409361,0.5248669309019339,30,80,1,0
21,0.6417649206679432,0.5801225486198329,30,81,1,0
22,0.6205212521600313,0.5692965143779869,30,82,1,0
23,0.6430991512722425,0.6622453473388898,30,83,1,0
24,0.6172711216028599,0.5749128730420221,30,84,1,0
25,0.5788172581720298,0.5504183725064835,30,85,1,0
26,0.6576504379503161,0.5293208718676431,30,86,1,0
27,0.6293959554874347,0.5288793923676242,30,87,1,0
28,0.5984592130905324,0.6535864772436891,30,88,1,0
29,0.6156067830288414,0.5930211442583199,30,89,1,0
30,0.6213831417787193,0.5677806956020595,30,90,1,0
31,0.6229625651193695,0.5983188982585482,30,91,1,0
32,0.6275331275554178,0.5661952839985429,30,92,1,0
33,0.5897416029448603,0.5626036416621812,30,93,1,0
34,0.6331428401598105,0.5202009492896639,30,94,1,0
35,0.6221017369410985,0.5669771159209904,30,95,1,0
36,0.6256671153021496,0.5824713065509686,30,96,1,0
37,0.6660740291004504,0.5742158573781989,30,97,1,0
38,0.6231653002390364,0.5657668531536969,30,98,1,0
39,0.5764523689227229,0.5525039825582976,30,99,1,0
40,0.7011047471861215,0.619474030457736,30,100,1,0
41,0.7294908482607237,0.5984352487671739,30,101,1,0
42,0.6203684047399683,0.5689724727745247,30,102,1,0
43,0.6316440862908601,0.5978730692068048,30,103,1,0
44,0.6280256359089539,0.4916069962539486,30,104,1,0
45,0.6198323773293309,0.5690877358952193,30,105,1,0
46,0.5645854650595044,0.5846308589820962,30,106,1,0
47,0.5585257017182598,0.5646892517139952,30,107,1,0
48,0.5831150304208823,0.5525953231445084,30,108,1,0
49,0.7099730818710223,0.562867876929434,30,109,1,0
50,0.6201274577652858,0.5686712663176151,30,110,1,0
51,0.6230379273889839,0.5665073643347632,30,111,1,0
52,0.6037069745126927,0.6214106683629919,30,112,1,0
53,0.6305009149616395,0.5252583905571232,30,113,1,0
54,0.5906151684081365,0.5394727255922187,30,114,1,0
55,0.6127079892497315,0.5622611144638906,30,115,1,0
56,0.6172318483074271,0.5659723694726713,30,116,1,0
57,0.6221908979361352,0.5635986016191207,30,117,1,0
58,0.6088029499552072,0.5530922594290126,30,118,1,0
59,0.6085566957784392,0.6215552909578257,30,119,1,0
